,pdb_id,lig_id,Total_Score,Crash,Polar
25168,7_3k5v_3pyy,1_0018,3.3024,-1.3826,0.0876
25169,7_3k5v_3pyy,1_0019,3.2625,-0.3386,1.1401
25170,7_3mss_2v7a,1_0000,6.7233,-1.9835,0.0202
25171,7_3mss_2v7a,1_0001,5.4292,-2.145,0.0087
25172,7_3mss_2v7a,1_0002,5.1684,-2.0986,0.0053
25173,7_3mss_2v7a,1_0003,4.9278,-1.9198,0.0029
25174,7_3mss_2v7a,1_0004,4.681,-2.0033,0.0081
25175,7_3mss_2v7a,1_0005,4.3834,-2.4054,0.0
25176,7_3mss_2v7a,1_0006,4.3195,-2.4118,0.0
25177,7_3mss_2v7a,1_0007,4.2939,-1.4845,0.8633
25178,7_3mss_2v7a,1_0008,4.2612,-1.9591,0.0235
25179,7_3mss_2v7a,1_0009,4.1659,-1.3486,0.7578
25180,7_3mss_2v7a,1_0010,4.1292,-2.5029,0.0
25181,7_3mss_2v7a,1_0011,4.0473,-2.0308,0.0017
25182,7_3mss_2v7a,1_0012,3.8388,-1.4266,0.8086
25183,7_3mss_2v7a,1_0013,3.7817,-2.809,0.0
25184,7_3mss_2v7a,1_0014,3.7456,-2.8026,0.0
25185,7_3mss_2v7a,1_0015,3.6979,-1.7556,0.0027
25186,7_3mss_2v7a,1_0016,3.6921,-1.6955,0.0025
25187,7_3mss_2v7a,1_0017,3.6105,-1.5567,0.0
25188,7_3mss_2v7a,1_0018,3.5585,-1.7832,0.0069
25189,7_3mss_2v7a,1_0019,3.5096,-1.7007,0.003
25190,7_3mss_3k5v,1_0000,5.4947,-1.1845,0.2529
25191,7_3mss_3k5v,1_0001,5.2435,-1.4242,0.1849
25192,7_3mss_3k5v,1_0002,5.0089,-1.2397,0.241
25193,7_3mss_3k5v,1_0003,4.7815,-1.0732,0.1872
25194,7_3mss_3k5v,1_0004,4.717,-1.2542,0.2066
25195,7_3mss_3k5v,1_0005,4.4546,-0.8694,0.2014
25196,7_3mss_3k5v,1_0006,4.1545,-1.1132,0.0689
25197,7_3mss_3k5v,1_0007,3.8096,-1.4711,0.0305
25198,7_3mss_3k5v,1_0008,3.6849,-0.9587,0.0003
25199,7_3mss_3k5v,1_0009,3.6836,-2.1971,0.1967
25200,7_3mss_3k5v,1_0010,3.6149,-1.2061,0.0295
25201,7_3mss_3k5v,1_0011,3.5693,-2.4978,0.3719
25202,7_3mss_3k5v,1_0012,3.5569,-0.935,0.0003
25203,7_3mss_3k5v,1_0013,3.5527,-1.4811,0.019
25204,7_3mss_3k5v,1_0014,3.5423,-0.8886,0.0003
25205,7_3mss_3k5v,1_0015,3.4918,-1.3936,0.0162
25206,7_3mss_3k5v,1_0016,3.4696,-0.7562,0.0005
25207,7_3mss_3k5v,1_0017,3.46,-0.4998,0.0
25208,7_3mss_3k5v,1_0018,3.4456,-1.4861,0.0252
25209,7_3mss_3k5v,1_0019,3.4197,-0.6137,0.0003
25210,7_3mss_3mss,1_0000,6.0303,-0.8154,0.2443
25211,7_3mss_3mss,1_0001,5.932,-2.8935,0.0
25212,7_3mss_3mss,1_0002,5.9305,-1.5292,0.665
25213,7_3mss_3mss,1_0003,5.8591,-2.5742,2.3604
25214,7_3mss_3mss,1_0004,5.5924,-0.951,0.5551
25215,7_3mss_3mss,1_0005,5.3192,-2.7151,2.3611
25216,7_3mss_3mss,1_0006,5.1984,-3.3745,0.0
25217,7_3mss_3mss,1_0007,5.197,-1.8841,1.1518
25218,7_3mss_3mss,1_0008,5.1916,-2.2209,1.1305
25219,7_3mss_3mss,1_0009,5.1912,-2.0327,1.1327
25220,7_3mss_3mss,1_0010,5.1447,-2.2155,0.0403
25221,7_3mss_3mss,1_0011,5.0837,-1.6054,1.311
25222,7_3mss_3mss,1_0012,5.0004,-1.6626,1.3025
25223,7_3mss_3mss,1_0013,4.9226,-2.6124,0.0
25224,7_3mss_3mss,1_0014,4.8939,-2.3887,0.9775
25225,7_3mss_3mss,1_0015,4.8615,-1.8884,1.0326
25226,7_3mss_3mss,1_0016,4.7547,-1.712,0.0007
25227,7_3mss_3mss,1_0017,4.7511,-2.698,0.6993
25228,7_3mss_3mss,1_0018,4.7041,-1.7369,0.0033
25229,7_3mss_3mss,1_0019,4.6684,-2.3085,0.3965
25230,7_3mss_3pyy,1_0000,6.1506,-1.1432,0.0
25231,7_3mss_3pyy,1_0001,6.0634,-1.2394,0.0001
25232,7_3mss_3pyy,1_0002,6.0178,-0.8736,0.0
25233,7_3mss_3pyy,1_0003,5.9612,-1.0558,0.0
25234,7_3mss_3pyy,1_0004,5.6472,-0.9286,0.0
25235,7_3mss_3pyy,1_0005,5.522,-2.5916,1.0182
25236,7_3mss_3pyy,1_0006,5.4292,-2.7928,1.0482
25237,7_3mss_3pyy,1_0007,5.2793,-0.9403,0.0
25238,7_3mss_3pyy,1_0008,5.1783,-1.4771,0.0
25239,7_3mss_3pyy,1_0009,5.0783,-0.8156,0.0
25240,7_3mss_3pyy,1_0010,4.3381,-0.6783,0.0
25241,7_3mss_3pyy,1_0011,4.3215,-0.6323,0.0
25242,7_3mss_3pyy,1_0012,4.0723,-0.652,0.0
25243,7_3mss_3pyy,1_0013,3.976,-1.3185,0.0
25244,7_3mss_3pyy,1_0014,3.9727,-1.0238,0.0017
25245,7_3mss_3pyy,1_0015,3.9495,-1.6171,0.0
25246,7_3mss_3pyy,1_0016,3.7853,-1.6006,0.0
25247,7_3mss_3pyy,1_0017,3.5825,-0.9172,0.0
25248,7_3mss_3pyy,1_0018,3.5602,-1.2162,0.0001
25249,7_3mss_3pyy,1_0019,3.5092,-1.5942,0.2515
25250,7_3pyy_2v7a,1_0000,6.806,-1.5736,2.6641
25251,7_3pyy_2v7a,1_0001,5.4135,-1.1039,1.3233
25252,7_3pyy_2v7a,1_0002,5.0128,-2.3262,0.871
25253,7_3pyy_2v7a,1_0003,4.9468,-2.8178,1.4471
25254,7_3pyy_2v7a,1_0004,4.9023,-2.7277,0.8433
25255,7_3pyy_2v7a,1_0005,4.7467,-1.6855,1.1168
25256,7_3pyy_2v7a,1_0006,4.7423,-2.0273,0.0644
25257,7_3pyy_2v7a,1_0007,4.726,-2.3846,0.7257
25258,7_3pyy_2v7a,1_0008,4.7056,-2.4256,1.0406
25259,7_3pyy_2v7a,1_0009,4.6896,-1.1693,1.8286
25260,7_3pyy_2v7a,1_0010,4.6082,-1.6724,0.0072
25261,7_3pyy_2v7a,1_0011,4.5976,-1.4168,0.0112
25262,7_3pyy_2v7a,1_0012,4.5722,-1.7816,1.1005
25263,7_3pyy_2v7a,1_0013,4.5625,-1.1697,0.1908
25264,7_3pyy_2v7a,1_0014,4.5189,-1.0898,0.8151
25265,7_3pyy_2v7a,1_0015,4.4905,-2.1103,0.0311
25266,7_3pyy_2v7a,1_0016,4.4031,-1.7338,0.0019
25267,7_3pyy_2v7a,1_0017,4.3621,-2.1396,0.0133
25268,7_3pyy_2v7a,1_0018,4.3289,-2.7163,0.7014
25269,7_3pyy_2v7a,1_0019,4.2812,-2.7036,0.9826
25270,7_3pyy_3k5v,1_0000,4.5413,-0.7343,0.884
25271,7_3pyy_3k5v,1_0001,4.4506,-0.7646,0.0
25272,7_3pyy_3k5v,1_0002,4.2267,-0.7125,0.0054
25273,7_3pyy_3k5v,1_0003,3.969,-1.1352,0.0
25274,7_3pyy_3k5v,1_0004,3.9188,-0.7967,1.138
25275,7_3pyy_3k5v,1_0005,3.7491,-1.4402,0.0
25276,7_3pyy_3k5v,1_0006,3.6793,-1.8768,0.3652
25277,7_3pyy_3k5v,1_0007,3.6394,-0.9225,0.0006
25278,7_3pyy_3k5v,1_0008,3.4942,-1.9979,0.2297
25279,7_3pyy_3k5v,1_0009,3.4909,-1.3515,0.0285
25280,7_3pyy_3k5v,1_0010,3.4513,-1.0955,1.0558
25281,7_3pyy_3k5v,1_0011,3.4137,-0.858,0.1379
25282,7_3pyy_3k5v,1_0012,3.4026,-1.7692,0.2404
25283,7_3pyy_3k5v,1_0013,3.3865,-1.2583,0.0022
25284,7_3pyy_3k5v,1_0014,3.3709,-1.2781,0.001
25285,7_3pyy_3k5v,1_0015,3.3534,-1.9386,0.1953
25286,7_3pyy_3k5v,1_0016,3.3502,-1.8122,0.0
25287,7_3pyy_3k5v,1_0017,3.3388,-0.8243,0.0041
25288,7_3pyy_3k5v,1_0018,3.2956,-0.8824,0.0001
25289,7_3pyy_3k5v,1_0019,3.2878,-1.4814,0.0
25290,7_3pyy_3mss,1_0000,6.5396,-0.8027,2.7897
25291,7_3pyy_3mss,1_0001,6.191,-1.6926,0.0069
25292,7_3pyy_3mss,1_0002,6.1833,-1.1452,0.0114
25293,7_3pyy_3mss,1_0003,6.1216,-2.4254,0.6237
25294,7_3pyy_3mss,1_0004,6.0667,-1.2549,0.0039
25295,7_3pyy_3mss,1_0005,6.038,-0.5078,1.2665
25296,7_3pyy_3mss,1_0006,5.9576,-0.6902,1.0634
25297,7_3pyy_3mss,1_0007,5.93,-0.6244,0.0
25298,7_3pyy_3mss,1_0008,5.9248,-0.9673,0.0121
25299,7_3pyy_3mss,1_0009,5.9106,-1.2619,1.304
25300,7_3pyy_3mss,1_0010,5.8586,-0.9629,3.7806
25301,7_3pyy_3mss,1_0011,5.8503,-1.8056,1.1445
25302,7_3pyy_3mss,1_0012,5.8437,-1.4948,0.0148
25303,7_3pyy_3mss,1_0013,5.8318,-1.0701,0.0073
25304,7_3pyy_3mss,1_0014,5.8229,-2.0315,1.2116
25305,7_3pyy_3mss,1_0015,5.7902,-1.6125,1.2146
25306,7_3pyy_3mss,1_0016,5.7114,-1.2283,0.0111
25307,7_3pyy_3mss,1_0017,5.6848,-1.5241,1.2449
25308,7_3pyy_3mss,1_0018,5.6455,-0.7456,0.0
25309,7_3pyy_3mss,1_0019,5.6381,-1.1539,0.0103
25310,7_3pyy_3pyy,1_0000,7.9744,-0.3434,1.0939
25311,7_3pyy_3pyy,1_0001,7.6625,-0.3551,1.1744
25312,7_3pyy_3pyy,1_0002,7.6092,-0.3308,1.1777
25313,7_3pyy_3pyy,1_0003,7.5969,-0.4078,1.0875
25314,7_3pyy_3pyy,1_0004,4.9694,-1.6382,1.1729
25315,7_3pyy_3pyy,1_0005,4.8794,-0.9643,0.0111
25316,7_3pyy_3pyy,1_0006,4.8319,-0.8858,0.0345
25317,7_3pyy_3pyy,1_0007,4.6481,-0.8741,0.0
25318,7_3pyy_3pyy,1_0008,4.5789,-0.9348,0.388
25319,7_3pyy_3pyy,1_0009,4.5045,-0.57,0.9435
25320,7_3pyy_3pyy,1_0010,4.3438,-0.994,1.1665
25321,7_3pyy_3pyy,1_0011,4.2438,-0.5109,0.0
25322,7_3pyy_3pyy,1_0012,4.2186,-0.3917,1.8221
25323,7_3pyy_3pyy,1_0013,4.1653,-0.393,1.8043
25324,7_3pyy_3pyy,1_0014,4.1486,-0.5904,1.5569
25325,7_3pyy_3pyy,1_0015,4.086,-0.6315,1.5762
25326,7_3pyy_3pyy,1_0016,4.0749,-1.1593,0.9657
25327,7_3pyy_3pyy,1_0017,3.992,-0.3777,1.7255
25328,7_3pyy_3pyy,1_0018,3.9774,-0.3343,1.6822
25329,7_3pyy_3pyy,1_0019,3.9008,-0.9046,1.2177
25330,7_4twp_2v7a,1_0000,8.5609,-1.3939,2.292
25331,7_4twp_2v7a,1_0001,8.4851,-1.6226,2.5872
25332,7_4twp_2v7a,1_0002,8.3758,-1.4593,2.4319
25333,7_4twp_2v7a,1_0003,8.3748,-1.3236,2.3052
25334,7_4twp_2v7a,1_0004,8.2646,-1.5026,2.5277
25335,7_4twp_2v7a,1_0005,8.1768,-1.3492,2.2912
25336,7_4twp_2v7a,1_0006,8.1587,-1.4159,2.3458
25337,7_4twp_2v7a,1_0007,8.1586,-1.3763,2.2708
25338,7_4twp_2v7a,1_0008,8.1543,-1.5379,2.5519
25339,7_4twp_2v7a,1_0009,8.141,-0.9855,2.2494
25340,7_4twp_2v7a,1_0010,8.0158,-1.3078,2.321
25341,7_4twp_2v7a,1_0011,7.8557,-1.4214,2.3229
25342,7_4twp_2v7a,1_0012,7.8477,-2.0037,2.3496
25343,7_4twp_2v7a,1_0013,7.791,-1.735,2.4304
25344,7_4twp_2v7a,1_0014,7.7764,-2.1038,2.3442
25345,7_4twp_2v7a,1_0015,7.7735,-3.3785,1.7421
25346,7_4twp_2v7a,1_0016,7.7512,-2.0874,2.1506
25347,7_4twp_2v7a,1_0017,7.7423,-1.912,2.3663
25348,7_4twp_2v7a,1_0018,7.5274,-2.8968,2.0034
25349,7_4twp_2v7a,1_0019,7.4835,-2.8349,1.9872
25350,7_4twp_3mss,1_0000,8.0661,-2.4915,3.0745
25351,7_4twp_3mss,1_0001,7.1529,-2.2314,2.7735
25352,7_4twp_3mss,1_0002,7.0112,-1.9841,2.8354
25353,7_4twp_3mss,1_0003,6.7882,-2.6683,3.043
25354,7_4twp_3mss,1_0004,6.756,-1.334,2.6248
25355,7_4twp_3mss,1_0005,6.7517,-0.8731,1.3222
25356,7_4twp_3mss,1_0006,6.6938,-0.8463,1.2911
25357,7_4twp_3mss,1_0007,6.6213,-2.426,2.783
25358,7_4twp_3mss,1_0008,6.5762,-2.8814,2.9925
25359,7_4twp_3mss,1_0009,6.4832,-2.2668,2.095
25360,7_4twp_3mss,1_0010,6.4534,-1.5899,2.3176
25361,7_4twp_3mss,1_0011,6.4202,-1.5756,2.2436
25362,7_4twp_3mss,1_0012,6.3616,-2.107,2.327
25363,7_4twp_3mss,1_0013,6.326,-2.7227,1.5098
25364,7_4twp_3mss,1_0014,6.2887,-3.0507,2.4152
25365,7_4twp_3mss,1_0015,6.2563,-0.9897,1.1493
25366,7_4twp_3mss,1_0016,5.9262,-3.1694,2.2727
25367,7_4twp_3mss,1_0017,5.8694,-2.6964,2.8701
25368,7_4twp_3mss,1_0018,5.8459,-1.7905,0.8437
25369,7_4twp_3mss,1_0019,5.7578,-2.717,1.08
25370,7_4twp_3pyy,1_0000,5.3758,-1.6411,0.0097
25371,7_4twp_3pyy,1_0001,5.2282,-2.215,0.7241
25372,7_4twp_3pyy,1_0002,5.0421,-2.3982,0.0
25373,7_4twp_3pyy,1_0003,5.0181,-0.9919,2.1452
25374,7_4twp_3pyy,1_0004,4.9407,-2.4349,0.0
25375,7_4twp_3pyy,1_0005,4.9402,-2.3851,0.0
25376,7_4twp_3pyy,1_0006,4.8238,-2.3527,0.8573
25377,7_4twp_3pyy,1_0007,4.8144,-2.3828,0.0
25378,7_4twp_3pyy,1_0008,4.6737,-2.4157,0.7892
25379,7_4twp_3pyy,1_0009,4.4096,-2.0808,0.0836
25380,7_4twp_3pyy,1_0010,4.307,-0.3603,1.9149
25381,7_4twp_3pyy,1_0011,4.2828,-1.0725,2.2221
25382,7_4twp_3pyy,1_0012,4.1494,-2.4614,0.487
25383,7_4twp_3pyy,1_0013,4.1296,-0.9054,2.1768
25384,7_4twp_3pyy,1_0014,4.1285,-2.0436,0.0197
25385,7_4twp_3pyy,1_0015,4.0922,-0.9509,2.1055
25386,7_4twp_3pyy,1_0016,4.0655,-1.0501,2.1379
25387,7_4twp_3pyy,1_0017,4.0067,-1.1051,1.3276
25388,7_4twp_3pyy,1_0018,3.9989,-0.8302,2.5671
25389,7_4twp_3pyy,1_0019,3.9744,-2.5921,0.5504
25390,7_4twp_4twp,1_0000,9.4264,-1.4617,2.9426
25391,7_4twp_4twp,1_0001,8.8322,-1.7066,2.9319
25392,7_4twp_4twp,1_0002,8.3961,-1.9501,4.3114
25393,7_4twp_4twp,1_0003,8.2358,-1.1807,3.4417
25394,7_4twp_4twp,1_0004,8.1898,-1.7602,3.2968
25395,7_4twp_4twp,1_0005,8.15,-1.2236,2.3607
25396,7_4twp_4twp,1_0006,7.871,-1.3426,2.3836
25397,7_4twp_4twp,1_0007,7.8562,-1.4453,2.293
25398,7_4twp_4twp,1_0008,7.7544,-1.7063,3.4722
25399,7_4twp_4twp,1_0009,7.6497,-1.4855,2.3126
25400,7_4twp_4twp,1_0010,7.5613,-2.1225,3.2769
25401,7_4twp_4twp,1_0011,7.5484,-3.2426,3.1107
25402,7_4twp_4twp,1_0012,7.5143,-1.265,2.2565
25403,7_4twp_4twp,1_0013,6.6226,-2.5105,3.0964
25404,7_4twp_4twp,1_0014,6.3532,-3.1373,3.0694
25405,7_4twp_4twp,1_0015,6.2256,-2.8609,1.8726
25406,7_4twp_4twp,1_0016,5.9194,-3.4698,3.1811
25407,7_4twp_4twp,1_0017,5.8561,-2.9251,1.2227
25408,7_4twp_4twp,1_0018,5.79,-2.831,0.8859
25409,7_4twp_4twp,1_0019,5.6806,-1.7425,1.0732
25410,8_3u8k_3u8k,1_0000,9.2943,-2.1372,3.537
25411,8_3u8k_3u8k,1_0001,9.2856,-1.0057,2.6144
25412,8_3u8k_3u8k,1_0002,8.8412,-0.6267,2.6969
25413,8_3u8k_3u8k,1_0003,8.7935,-1.1407,2.6425
25414,8_3u8k_3u8k,1_0004,8.6585,-1.7087,3.4946
25415,8_3u8k_3u8k,1_0005,8.1554,-0.5184,2.6839
25416,8_3u8k_3u8k,1_0006,7.9694,-0.451,2.8166
25417,8_3u8k_3u8k,1_0007,7.948,-0.302,2.6899
25418,8_3u8k_3u8k,1_0008,7.9238,-1.281,2.0203
25419,8_3u8k_3u8k,1_0009,7.8432,-1.1049,2.6826
25420,8_3u8k_3u8k,1_0010,7.7419,-1.1998,2.3216
25421,8_3u8k_3u8k,1_0011,7.6883,-1.2823,2.7454
25422,8_3u8k_3u8k,1_0012,7.6505,-2.623,2.7034
25423,8_3u8k_3u8k,1_0013,7.6065,-1.4122,1.8985
25424,8_3u8k_3u8k,1_0014,7.5633,-1.0773,2.3112
25425,8_3u8k_3u8k,1_0015,7.442,-2.6682,2.768
25426,8_3u8k_3u8k,1_0016,7.2658,-0.5589,2.5738
25427,8_3u8k_3u8k,1_0017,7.1975,-1.3837,0.1676
25428,8_3u8k_3u8k,1_0018,7.0959,-1.5716,2.0493
25429,8_3u8k_3u8k,1_0019,6.6793,-1.7017,1.0342
25430,8_3u8k_3u8n,1_0000,8.44,-1.0307,2.0772
25431,8_3u8k_3u8n,1_0001,8.387,-0.694,2.1276
25432,8_3u8k_3u8n,1_0002,8.0592,-0.7844,2.2984
25433,8_3u8k_3u8n,1_0003,7.7162,-1.0397,2.3588
25434,8_3u8k_3u8n,1_0004,7.7,-0.9191,1.7512
25435,8_3u8k_3u8n,1_0005,6.9609,-1.6879,1.9856
25436,8_3u8k_3u8n,1_0006,6.9574,-4.3683,2.9192
25437,8_3u8k_3u8n,1_0007,6.6996,-2.4543,1.3255
25438,8_3u8k_3u8n,1_0008,6.6451,-2.3002,1.3572
25439,8_3u8k_3u8n,1_0009,6.4961,-1.4647,1.7158
25440,8_3u8k_3u8n,1_0010,6.3823,-2.9098,0.0102
25441,8_3u8k_3u8n,1_0011,6.1924,-1.6877,1.5835
25442,8_3u8k_3u8n,1_0012,5.6359,-2.3626,1.2513
25443,8_3u8k_3u8n,1_0013,5.5041,-3.0723,1.2621
25444,8_3u8k_3u8n,1_0014,4.7604,-3.6213,1.0784
25445,8_3u8k_3u8n,1_0015,4.6354,-3.0273,0.0257
25446,8_3u8k_3u8n,1_0016,4.4375,-3.8486,0.0239
25447,8_3u8k_3u8n,1_0017,4.2759,-2.1536,0.0061
25448,8_3u8k_3u8n,1_0018,4.2393,-2.5064,0.0
25449,8_3u8k_3u8n,1_0019,4.1515,-4.2479,1.2522
25450,8_3u8k_3wtj,1_0000,3.566,-0.886,0.7142
25451,8_3u8k_3wtj,1_0001,3.3404,-0.594,0.0024
25452,8_3u8k_3wtj,1_0002,2.7628,-1.5222,0.0492
25453,8_3u8k_3wtj,1_0003,2.4312,-0.9033,0.006
25454,8_3u8k_3wtj,1_0004,2.3565,-1.7227,0.0019
25455,8_3u8k_3wtj,1_0005,2.3441,-0.5706,0.0119
25456,8_3u8k_3wtj,1_0006,2.3366,-1.431,0.001
25457,8_3u8k_3wtj,1_0007,2.2127,-1.5511,0.0031
25458,8_3u8k_3wtj,1_0008,2.1895,-1.8599,0.0973
25459,8_3u8k_3wtj,1_0009,2.1798,-0.7236,0.0254
25460,8_3u8k_3wtj,1_0010,2.1578,-2.0748,0.0162
25461,8_3u8k_3wtj,1_0011,2.1188,-1.4408,0.197
25462,8_3u8k_3wtj,1_0012,1.8545,-2.4236,0.0153
25463,8_3u8k_3wtj,1_0013,1.847,-2.0684,0.1237
25464,8_3u8k_3wtj,1_0014,1.802,-2.3332,0.0481
25465,8_3u8k_3wtj,1_0015,1.801,-2.1364,0.0386
25466,8_3u8k_3wtj,1_0016,1.7946,-2.038,0.0002
25467,8_3u8k_3wtj,1_0017,1.7506,-1.9763,0.0012
25468,8_3u8k_3wtj,1_0018,1.7377,-2.0387,0.5851
25469,8_3u8k_3wtj,1_0019,1.6513,-2.2023,0.0064
25470,8_3u8k_3zdg,1_0000,7.1516,-0.5104,1.6527
25471,8_3u8k_3zdg,1_0001,7.1275,-0.5662,1.4335
25472,8_3u8k_3zdg,1_0002,6.8436,-0.5104,0.0
25473,8_3u8k_3zdg,1_0003,6.8153,-0.5919,1.6197
25474,8_3u8k_3zdg,1_0004,6.4558,-1.1513,1.2116
25475,8_3u8k_3zdg,1_0005,6.3429,-1.3812,1.3977
25476,8_3u8k_3zdg,1_0006,6.1654,-1.1954,1.2078
25477,8_3u8k_3zdg,1_0007,6.113,-1.5622,1.1314
25478,8_3u8k_3zdg,1_0008,5.8297,-1.4031,1.2147
25479,8_3u8k_3zdg,1_0009,5.7135,-1.5873,1.3345
25480,8_3u8k_3zdg,1_0010,5.6237,-1.7605,1.3098
25481,8_3u8k_3zdg,1_0011,5.6159,-0.9216,1.6776
25482,8_3u8k_3zdg,1_0012,5.6042,-1.0011,1.6211
25483,8_3u8k_3zdg,1_0013,5.5915,-1.7431,1.3058
25484,8_3u8k_3zdg,1_0014,5.4015,-1.3797,0.0
25485,8_3u8k_3zdg,1_0015,5.3135,-1.5536,1.2564
25486,8_3u8k_3zdg,1_0016,5.1047,-1.3154,0.0
25487,8_3u8k_3zdg,1_0017,5.037,-1.5901,0.0008
25488,8_3u8k_3zdg,1_0018,4.9926,-1.2679,0.0669
25489,8_3u8k_3zdg,1_0019,4.9721,-1.2894,0.0053
25490,8_3u8k_4qac,1_0000,4.0081,-0.9782,0.0434
25491,8_3u8k_4qac,1_0001,3.5052,-2.5696,1.1199
25492,8_3u8k_4qac,1_0002,3.3408,-1.5296,0.0467
25493,8_3u8k_4qac,1_0003,3.3118,-3.0254,0.1025
25494,8_3u8k_4qac,1_0004,3.2215,-2.4887,1.0561
25495,8_3u8k_4qac,1_0005,3.2165,-1.4764,0.8903
25496,8_3u8k_4qac,1_0006,3.1922,-0.925,0.0711
25497,8_3u8k_4qac,1_0007,3.1761,-4.424,0.0001
25498,8_3u8k_4qac,1_0008,3.0954,-1.5744,0.8385
25499,8_3u8k_4qac,1_0009,3.0038,-1.3625,0.1277
25500,8_3u8k_4qac,1_0010,2.8982,-2.922,0.0008
25501,8_3u8k_4qac,1_0011,2.6726,-2.2953,0.8884
25502,8_3u8k_4qac,1_0012,2.6426,-1.6639,0.5069
25503,8_3u8k_4qac,1_0013,2.5949,-4.974,0.0242
25504,8_3u8k_4qac,1_0014,2.3967,-4.9663,0.019
25505,8_3u8k_4qac,1_0015,2.2415,-0.6385,0.0794
25506,8_3u8k_4qac,1_0016,2.2256,-1.7301,0.1948
25507,8_3u8k_4qac,1_0017,2.1159,-0.8294,0.0372
25508,8_3u8k_4qac,1_0018,2.0775,-3.1293,0.9464
25509,8_3u8k_4qac,1_0019,1.9933,-3.7147,0.8658
25510,8_3u8n_3u8k,1_0000,10.1495,-1.8672,3.4341
25511,8_3u8n_3u8k,1_0001,9.3129,-0.737,2.6853
25512,8_3u8n_3u8k,1_0002,9.1492,-1.993,2.5432
25513,8_3u8n_3u8k,1_0003,9.0558,-1.8255,2.7057
25514,8_3u8n_3u8k,1_0004,9.04,-1.5209,2.5842
25515,8_3u8n_3u8k,1_0005,8.4438,-0.7025,2.6384
25516,8_3u8n_3u8k,1_0006,8.3213,-2.5015,2.7337
25517,8_3u8n_3u8k,1_0007,8.0644,-1.1008,2.5306
25518,8_3u8n_3u8k,1_0008,8.0518,-1.3556,1.3952
25519,8_3u8n_3u8k,1_0009,7.9986,-1.3674,2.3561
25520,8_3u8n_3u8k,1_0010,7.7673,-1.4899,1.41
25521,8_3u8n_3u8k,1_0011,7.7479,-1.5342,0.7582
25522,8_3u8n_3u8k,1_0012,7.7198,-0.8582,2.4509
25523,8_3u8n_3u8k,1_0013,7.6842,-2.3503,2.5946
25524,8_3u8n_3u8k,1_0014,7.533,-1.6603,2.4938
25525,8_3u8n_3u8k,1_0015,7.5224,-0.6712,2.2669
25526,8_3u8n_3u8k,1_0016,7.4234,-1.2749,2.0726
25527,8_3u8n_3u8k,1_0017,7.3236,-1.5471,2.1666
25528,8_3u8n_3u8k,1_0018,6.884,-1.9515,1.2554
25529,8_3u8n_3u8k,1_0019,6.7366,-1.6564,1.3518
25530,8_3u8n_3u8n,1_0000,9.4098,-1.6731,2.3812
25531,8_3u8n_3u8n,1_0001,9.3678,-2.2648,2.6828
25532,8_3u8n_3u8n,1_0002,8.645,-0.9603,1.6316
25533,8_3u8n_3u8n,1_0003,8.5968,-1.0769,2.2539
25534,8_3u8n_3u8n,1_0004,8.4264,-1.5221,2.3493
25535,8_3u8n_3u8n,1_0005,7.982,-1.9387,2.384
25536,8_3u8n_3u8n,1_0006,7.6918,-1.6438,1.7903
25537,8_3u8n_3u8n,1_0007,7.5145,-2.5204,2.5774
25538,8_3u8n_3u8n,1_0008,7.4943,-2.9097,1.9171
25539,8_3u8n_3u8n,1_0009,6.6427,-3.0946,1.3618
25540,8_3u8n_3u8n,1_0010,6.5806,-4.8588,3.2764
25541,8_3u8n_3u8n,1_0011,6.5489,-4.3898,2.4954
25542,8_3u8n_3u8n,1_0012,6.1775,-2.9961,2.1736
25543,8_3u8n_3u8n,1_0013,5.9816,-3.513,1.0064
25544,8_3u8n_3u8n,1_0014,5.8016,-3.2017,1.2529
25545,8_3u8n_3u8n,1_0015,5.627,-3.7044,1.3354
25546,8_3u8n_3u8n,1_0016,5.3806,-2.1027,0.0
25547,8_3u8n_3u8n,1_0017,5.3632,-3.7348,0.956
25548,8_3u8n_3u8n,1_0018,5.236,-3.8432,1.2734
25549,8_3u8n_3u8n,1_0019,4.9831,-3.9449,0.9266
25550,8_3u8n_3wtj,1_0000,3.8439,-1.5277,0.8197
25551,8_3u8n_3wtj,1_0001,3.2391,-1.6419,0.0001
25552,8_3u8n_3wtj,1_0002,3.165,-2.3172,0.0009
25553,8_3u8n_3wtj,1_0003,3.1139,-1.7599,0.0034
25554,8_3u8n_3wtj,1_0004,2.8781,-1.7432,0.0489
25555,8_3u8n_3wtj,1_0005,2.796,-2.6825,0.7849
25556,8_3u8n_3wtj,1_0006,2.789,-2.3576,0.0008
25557,8_3u8n_3wtj,1_0007,2.6232,-1.6439,0.0058
25558,8_3u8n_3wtj,1_0008,2.5369,-2.132,0.0617
25559,8_3u8n_3wtj,1_0009,2.3063,-2.6497,0.0017
25560,8_3u8n_3wtj,1_0010,1.9737,-1.9693,0.0052
25561,8_3u8n_3wtj,1_0011,1.9394,-2.0501,0.0049
25562,8_3u8n_3wtj,1_0012,1.9253,-2.831,0.0055
25563,8_3u8n_3wtj,1_0013,1.7849,-3.4482,0.03
25564,8_3u8n_3wtj,1_0014,1.6382,-2.0141,0.0172
25565,8_3u8n_3wtj,1_0015,1.4322,-2.6328,0.0006
25566,8_3u8n_3wtj,1_0016,1.3793,-2.6061,0.0041
