,pdb_id,lig_id,average_score,HPSCORE,HMSCORE,HSSCORE,VDW,HB,HP,HM,HS,RT
20737,50_2ymd_2wnc,1_0005,6.29,6.43,6.59,5.86,452.4,1.0,138.8,3.37,206.7,2.0
20738,50_2ymd_2wnc,1_0006,5.92,5.93,6.03,5.8,434.6,1.3,89.3,2.02,205.2,2.0
20739,50_2ymd_2wnc,1_0007,6.03,6.07,6.13,5.9,450.9,1.7,95.4,2.02,205.9,2.0
20740,50_2ymd_2wnc,1_0008,5.65,5.65,5.73,5.55,398.8,1.0,75.8,1.73,184.9,2.0
20741,50_2ymd_2wnc,1_0009,6.19,6.38,6.31,5.89,473.4,0.0,129.8,2.7,212.6,2.0
20742,50_2ymd_2wnc,1_0010,5.64,5.65,5.72,5.55,400.0,0.8,76.1,1.73,186.2,2.0
20743,50_2ymd_2wnc,1_0011,5.87,5.86,5.98,5.76,431.4,1.0,84.9,2.02,204.4,2.0
20744,50_2ymd_2wnc,1_0012,6.53,6.69,6.82,6.1,520.6,0.6,139.6,3.37,207.3,2.0
20745,50_2ymd_2wnc,1_0013,5.96,6.14,5.93,5.81,450.4,0.8,108.7,1.73,200.6,2.0
20746,50_2ymd_2wnc,1_0014,5.53,5.52,5.59,5.46,384.2,0.1,73.5,1.73,191.9,2.0
20747,50_2ymd_2wnc,1_0015,5.68,5.76,5.84,5.43,355.8,0.0,112.8,2.7,215.5,2.0
20748,50_2ymd_2wnc,1_0016,6.01,5.88,6.46,5.68,404.8,1.6,95.6,3.37,198.2,2.0
20749,50_2ymd_2wnc,1_0017,6.36,6.47,6.68,5.93,465.6,1.4,135.1,3.37,204.6,2.0
20750,50_2ymd_2wnc,1_0018,5.74,5.7,6.04,5.49,388.4,0.6,88.3,2.7,184.6,2.0
20751,50_2ymd_2wnc,1_0019,5.89,5.88,6.12,5.66,399.0,1.1,100.8,2.7,208.0,2.0
20752,50_2ymd_2x00,1_0000,7.36,7.81,7.39,6.89,490.5,0.8,269.1,4.84,406.7,1.0
20753,50_2ymd_2x00,1_0001,6.94,7.23,7.08,6.51,356.5,1.4,261.1,5.26,435.5,1.0
20754,50_2ymd_2x00,1_0002,7.25,7.6,7.4,6.77,419.5,2.1,269.6,5.26,424.6,1.0
20755,50_2ymd_2x00,1_0003,7.08,7.47,7.0,6.78,447.6,1.5,246.4,4.1,411.7,1.0
20756,50_2ymd_2x00,1_0004,7.18,7.66,7.19,6.69,461.4,0.0,270.8,4.84,401.3,1.0
20757,50_2ymd_2x00,1_0005,7.45,8.0,7.4,6.94,444.5,1.1,308.7,5.26,461.0,1.0
20758,50_2ymd_2x00,1_0006,7.76,8.34,7.81,7.11,512.0,1.2,317.0,5.62,435.7,1.0
20759,50_2ymd_2x00,1_0007,7.35,8.11,7.23,6.7,396.7,0.0,349.7,5.62,469.5,1.0
20760,50_2ymd_2x00,1_0008,7.14,7.57,7.19,6.68,400.1,1.8,276.2,5.0,426.5,1.0
20761,50_2ymd_2x00,1_0009,7.76,8.27,7.84,7.16,523.7,1.0,304.3,5.62,438.3,1.0
20762,50_2ymd_2x00,1_0010,7.15,7.51,7.23,6.72,383.4,1.9,277.0,5.26,452.1,1.0
20763,50_2ymd_2x00,1_0011,7.28,7.64,7.37,6.83,439.5,2.3,265.0,4.95,416.2,1.0
20764,50_2ymd_2x00,1_0012,7.09,7.33,7.3,6.64,353.2,3.7,260.0,5.26,429.6,1.0
20765,50_2ymd_2x00,1_0013,7.3,7.75,7.47,6.67,437.7,0.7,286.6,5.62,408.0,1.0
20766,50_2ymd_2x00,1_0014,7.24,8.04,7.1,6.57,338.9,1.0,360.6,5.62,476.7,1.0
20767,50_2ymd_2x00,1_0015,7.04,7.42,7.18,6.52,416.9,0.1,263.2,5.26,402.0,1.0
20768,50_2ymd_2x00,1_0016,7.05,7.41,7.13,6.62,365.2,1.7,275.4,5.26,449.8,1.0
20769,50_2ymd_2x00,1_0017,7.16,7.47,7.28,6.73,395.4,1.9,267.7,5.26,442.9,1.0
20770,50_2ymd_2x00,1_0018,6.98,7.26,7.08,6.59,374.8,0.7,260.4,5.26,449.9,1.0
20771,50_2ymd_2x00,1_0019,7.06,7.54,7.11,6.52,375.9,1.0,289.1,5.26,426.4,1.0
20772,50_2ymd_2xys,1_0000,6.65,7.01,6.84,6.1,492.0,0.0,178.2,3.36,201.6,0.0
20773,50_2ymd_2xys,1_0001,6.52,6.84,6.74,5.99,467.2,0.0,170.3,3.36,199.3,0.0
20774,50_2ymd_2xys,1_0002,6.45,6.8,6.64,5.9,434.0,0.3,178.4,3.36,203.8,0.0
20775,50_2ymd_2xys,1_0003,6.53,6.85,6.76,5.99,430.9,1.7,176.8,3.36,202.9,0.0
20776,50_2ymd_2xys,1_0004,6.76,7.06,7.01,6.22,487.1,1.9,174.5,3.36,202.3,0.0
20777,50_2ymd_2xys,1_0005,6.61,6.85,6.87,6.1,460.0,1.6,164.4,3.36,202.5,0.0
20778,50_2ymd_2xys,1_0006,6.7,6.91,6.98,6.22,492.9,1.4,158.4,3.36,203.6,0.0
20779,50_2ymd_2xys,1_0007,6.32,6.5,6.64,5.83,420.0,0.9,147.8,3.36,187.1,0.0
20780,50_2ymd_2xys,1_0008,6.51,6.96,6.65,5.9,431.4,0.6,196.0,3.36,200.9,0.0
20781,50_2ymd_2xys,1_0009,6.59,6.79,6.88,6.08,479.0,1.0,153.2,3.36,191.8,0.0
20782,50_2ymd_2xys,1_0010,6.5,6.69,6.81,6.01,464.5,0.8,149.1,3.36,191.2,0.0
20783,50_2ymd_2xys,1_0011,6.34,6.71,6.52,5.78,412.5,0.0,179.2,3.36,201.2,0.0
20784,50_2ymd_2xys,1_0012,6.2,6.71,6.17,5.7,390.8,0.0,190.0,2.69,202.5,0.0
20785,50_2ymd_2xys,1_0013,6.4,6.7,6.62,5.88,438.3,0.0,167.9,3.36,200.4,0.0
20786,50_2ymd_2xys,1_0014,6.44,6.76,6.63,5.92,441.8,0.0,172.8,3.36,205.4,0.0
20787,50_2ymd_2xys,1_0015,6.11,6.32,6.39,5.63,380.9,0.0,150.5,3.36,193.9,0.0
20788,50_2ymd_2xys,1_0016,6.27,6.55,6.5,5.76,408.5,0.0,164.2,3.36,199.3,0.0
20789,50_2ymd_2xys,1_0017,6.53,6.81,6.77,6.02,442.9,1.3,169.6,3.36,204.8,0.0
20790,50_2ymd_2xys,1_0018,6.59,6.98,6.75,6.03,468.5,0.1,184.9,3.36,205.5,0.0
20791,50_2ymd_2xys,1_0019,6.55,6.93,6.74,5.98,440.0,1.1,185.5,3.36,202.7,0.0
20792,50_2ymd_2ymd,1_0000,5.96,5.98,6.22,5.67,434.8,4.8,74.3,1.6,107.6,2.0
20793,50_2ymd_2ymd,1_0001,5.86,5.9,6.1,5.57,428.2,3.9,73.6,1.6,106.1,2.0
20794,50_2ymd_2ymd,1_0002,5.91,5.95,6.15,5.62,437.2,4.0,74.4,1.6,108.5,2.0
20795,50_2ymd_2ymd,1_0003,5.8,5.88,6.02,5.51,429.4,3.1,75.3,1.6,104.1,2.0
20796,50_2ymd_2ymd,1_0004,5.81,5.9,6.02,5.5,432.7,2.9,77.2,1.6,101.9,2.0
20797,50_2ymd_2ymd,1_0005,5.82,5.9,6.04,5.53,429.5,3.3,76.0,1.6,106.9,2.0
20798,50_2ymd_2ymd,1_0006,5.8,5.88,6.02,5.51,432.5,2.9,75.1,1.6,106.1,2.0
20799,50_2ymd_2ymd,1_0007,5.79,5.88,6.0,5.5,427.9,2.9,76.5,1.6,108.3,2.0
20800,50_2ymd_2ymd,1_0008,5.77,5.83,5.99,5.49,424.3,3.0,72.6,1.6,106.5,2.0
20801,50_2ymd_2ymd,1_0009,5.79,5.89,5.99,5.5,430.5,2.8,77.9,1.6,106.2,2.0
20802,50_2ymd_2ymd,1_0010,5.73,5.83,5.94,5.42,399.9,3.5,80.8,1.6,106.0,2.0
20803,50_2ymd_2ymd,1_0011,5.7,5.76,5.95,5.41,387.5,4.0,74.8,1.6,104.1,2.0
20804,50_2ymd_2ymd,1_0012,5.72,5.76,5.95,5.44,390.9,3.9,74.1,1.6,109.8,2.0
20805,50_2ymd_2ymd,1_0013,5.83,5.88,6.06,5.55,416.4,4.0,74.9,1.6,112.1,2.0
20806,50_2ymd_2ymd,1_0014,5.79,5.86,6.01,5.51,415.4,3.5,76.7,1.6,109.5,2.0
20807,50_2ymd_2ymd,1_0015,5.69,5.82,5.86,5.38,416.9,2.0,81.2,1.6,104.1,2.0
20808,50_2ymd_2ymd,1_0016,5.74,5.82,5.95,5.44,409.0,3.2,77.5,1.6,105.8,2.0
20809,50_2ymd_2ymd,1_0017,5.74,5.82,5.95,5.46,415.2,3.0,75.4,1.6,107.7,2.0
20810,50_2ymd_2ymd,1_0018,5.66,5.78,5.83,5.36,400.2,2.4,81.1,1.6,109.3,2.0
20811,50_2ymd_2ymd,1_0019,5.65,5.77,5.83,5.35,392.7,2.6,81.6,1.6,109.1,2.0
20812,51_3nw9_3nw9,1_0000,8.13,8.05,8.51,7.83,909.8,6.2,97.7,2.74,193.1,4.0
20813,51_3nw9_3nw9,1_0001,8.13,8.05,8.51,7.84,911.9,6.1,97.2,2.74,194.6,4.0
20814,51_3nw9_3nw9,1_0002,7.91,7.94,8.1,7.69,922.5,3.5,96.4,2.28,194.2,4.0
20815,51_3nw9_3nw9,1_0003,8.12,8.06,8.5,7.81,916.1,5.9,97.2,2.74,187.3,4.0
20816,51_3nw9_3nw9,1_0004,7.88,7.74,8.44,7.47,871.3,4.2,92.7,3.5,177.9,4.0
20817,51_3nw9_3nw9,1_0005,7.7,7.62,8.07,7.42,873.5,2.7,87.2,2.91,189.2,4.0
20818,51_3nw9_3nw9,1_0006,7.79,7.65,8.18,7.54,902.4,3.7,71.2,2.61,173.5,4.0
20819,51_3nw9_3nw9,1_0007,7.76,7.6,8.2,7.48,879.0,4.8,69.7,2.61,161.3,4.0
20820,51_3nw9_3nw9,1_0008,8.05,7.81,8.66,7.67,878.6,6.6,82.6,3.38,177.7,4.0
20821,51_3nw9_3nw9,1_0009,7.91,7.79,8.33,7.61,884.0,5.5,85.0,2.74,176.8,4.0
20822,51_3nw9_3nw9,1_0010,7.93,7.87,8.07,7.84,933.7,5.3,72.5,1.6,187.5,4.0
20823,51_3nw9_3nw9,1_0011,8.01,7.93,8.41,7.7,902.2,5.6,91.1,2.74,179.1,4.0
20824,51_3nw9_3nw9,1_0012,7.29,7.32,7.68,6.88,763.3,4.5,91.1,2.54,131.3,4.0
20825,51_3nw9_3nw9,1_0013,7.9,7.79,8.3,7.61,864.1,6.6,87.3,2.58,177.0,4.0
20826,51_3nw9_3nw9,1_0014,7.8,7.82,8.0,7.59,903.0,3.2,92.7,2.28,193.8,4.0
20827,51_3nw9_3nw9,1_0015,7.33,7.24,7.62,7.13,830.3,2.5,64.9,2.24,165.7,4.0
20828,51_3nw9_3nw9,1_0016,7.95,7.87,8.38,7.6,889.0,4.7,95.7,3.04,183.6,4.0
20829,51_3nw9_3nw9,1_0017,7.37,7.15,7.97,7.0,803.4,2.7,66.2,3.38,155.0,4.0
20830,51_3nw9_3nw9,1_0018,7.58,7.47,7.98,7.28,848.1,2.8,81.3,2.91,179.2,4.0
20831,51_3nw9_3nw9,1_0019,7.41,7.22,7.87,7.14,826.7,2.6,63.8,2.91,168.5,4.0
20832,51_3nw9_3oe4,1_0000,7.12,7.11,7.38,6.87,829.2,5.6,32.9,0.8,42.6,4.0
20833,51_3nw9_3oe4,1_0001,7.13,7.12,7.39,6.89,822.6,6.1,34.0,0.8,47.6,4.0
20834,51_3nw9_3oe4,1_0002,6.99,6.96,7.31,6.7,798.1,4.9,33.4,1.14,43.9,4.0
20835,51_3nw9_3oe4,1_0003,7.04,7.01,7.31,6.78,794.3,6.4,32.9,0.8,43.8,4.0
20836,51_3nw9_3oe4,1_0004,7.13,7.05,7.48,6.85,803.1,6.4,32.9,1.14,49.1,4.0
20837,51_3nw9_3oe4,1_0005,6.91,6.98,7.03,6.73,810.6,4.3,33.9,0.47,51.6,4.0
20838,51_3nw9_3oe4,1_0006,6.93,6.85,7.36,6.58,786.8,4.2,31.5,1.56,39.0,4.0
20839,51_3nw9_3oe4,1_0007,6.67,6.62,7.07,6.33,746.5,3.0,30.3,1.56,38.6,4.0
20840,51_3nw9_3oe4,1_0008,6.84,6.79,7.2,6.54,759.5,4.9,31.8,1.27,42.7,4.0
20841,51_3nw9_3oe4,1_0009,6.26,6.34,6.39,6.07,628.4,5.6,35.8,0.34,44.9,4.0
20842,51_3nw9_3oe4,1_0010,7.1,7.15,7.25,6.9,821.9,6.0,38.0,0.47,52.9,4.0
20843,51_3nw9_3oe4,1_0011,6.72,6.71,6.99,6.46,763.8,3.9,27.7,0.93,37.0,4.0
20844,51_3nw9_3oe4,1_0012,7.14,7.14,7.41,6.88,827.9,5.5,37.6,0.93,50.2,4.0
20845,51_3nw9_3oe4,1_0013,6.81,6.93,6.82,6.68,804.9,4.2,31.4,0.0,47.2,4.0
20846,51_3nw9_3oe4,1_0014,6.19,6.08,6.63,5.87,642.3,3.2,14.9,1.44,23.7,4.0
20847,51_3nw9_3oe4,1_0015,6.98,7.04,7.12,6.78,817.0,4.9,35.1,0.47,47.1,4.0
20848,51_3nw9_3oe4,1_0016,6.53,6.5,6.88,6.22,732.9,2.1,28.7,1.44,41.4,4.0
20849,51_3nw9_3oe4,1_0017,7.23,7.26,7.43,7.0,836.0,7.2,36.3,0.47,41.2,4.0
20850,51_3nw9_3oe4,1_0018,5.96,6.03,6.07,5.78,599.1,3.1,29.8,0.47,46.4,4.0
20851,51_3nw9_3oe4,1_0019,6.31,6.36,6.42,6.15,666.0,4.4,29.3,0.34,48.0,4.0
20852,51_3nw9_3oe5,1_0000,7.15,7.17,7.37,6.9,784.2,6.1,63.8,1.39,111.6,5.0
20853,51_3nw9_3oe5,1_0001,7.1,7.19,7.2,6.9,789.1,5.9,64.0,0.93,108.9,5.0
20854,51_3nw9_3oe5,1_0002,6.92,6.91,7.24,6.6,738.6,4.7,62.7,1.86,106.0,5.0
20855,51_3nw9_3oe5,1_0003,6.56,6.59,6.8,6.3,661.7,5.8,54.8,1.27,88.7,5.0
20856,51_3nw9_3oe5,1_0004,6.92,6.91,7.24,6.61,746.7,4.5,61.1,1.86,105.5,5.0
20857,51_3nw9_3oe5,1_0005,6.62,6.62,6.89,6.33,699.6,3.9,53.2,1.61,93.1,5.0
20858,51_3nw9_3oe5,1_0006,7.16,7.17,7.38,6.94,771.0,7.1,62.7,1.27,114.4,5.0
20859,51_3nw9_3oe5,1_0007,7.01,7.07,7.18,6.79,766.3,5.4,63.9,1.27,112.4,5.0
20860,51_3nw9_3oe5,1_0008,6.92,7.03,6.91,6.82,786.4,4.5,56.5,0.59,117.4,5.0
20861,51_3nw9_3oe5,1_0009,6.72,6.91,6.69,6.56,757.6,3.4,61.7,0.59,99.7,5.0
20862,51_3nw9_3oe5,1_0010,6.73,6.92,6.69,6.58,762.9,3.3,61.8,0.59,102.0,5.0
20863,51_3nw9_3oe5,1_0011,6.7,6.91,6.65,6.53,769.0,2.6,61.2,0.59,96.5,5.0
20864,51_3nw9_3oe5,1_0012,7.09,7.1,7.32,6.83,763.5,6.4,63.1,1.39,108.9,5.0
20865,51_3nw9_3oe5,1_0013,7.02,7.15,7.11,6.82,799.8,4.6,62.2,0.93,100.2,5.0
20866,51_3nw9_3oe5,1_0014,6.38,6.44,6.54,6.15,637.3,5.4,51.5,0.93,83.5,5.0
20867,51_3nw9_3oe5,1_0015,6.91,7.01,6.91,6.82,779.4,4.7,55.9,0.59,119.0,5.0
20868,51_3nw9_3oe5,1_0016,6.93,6.93,7.28,6.58,736.2,5.3,62.9,1.86,93.2,5.0
20869,51_3nw9_3oe5,1_0017,6.96,6.97,7.23,6.69,756.5,4.6,62.0,1.69,111.8,5.0
20870,51_3nw9_3oe5,1_0018,6.58,6.61,6.87,6.26,691.7,3.0,60.6,1.86,98.6,5.0
20871,51_3nw9_3oe5,1_0019,6.67,6.74,6.86,6.41,736.0,2.3,59.5,1.56,105.6,5.0
20872,51_3nw9_3ozs,1_0000,6.77,6.72,7.15,6.43,768.2,2.9,32.2,1.56,44.1,4.0
20873,51_3nw9_3ozs,1_0001,6.8,6.82,7.03,6.54,770.6,4.5,32.5,0.8,39.9,4.0
20874,51_3nw9_3ozs,1_0002,6.34,6.35,6.57,6.11,623.8,6.2,35.2,0.67,47.9,4.0
20875,51_3nw9_3ozs,1_0003,6.28,6.31,6.5,6.04,642.5,4.4,33.8,0.8,45.0,4.0
20876,51_3nw9_3ozs,1_0004,6.87,6.89,7.09,6.64,793.1,4.2,32.5,0.8,46.5,4.0
20877,51_3nw9_3ozs,1_0005,6.76,6.76,7.07,6.47,777.6,2.8,33.4,1.27,46.1,4.0
20878,51_3nw9_3ozs,1_0006,6.87,6.88,7.1,6.63,783.1,4.8,32.4,0.8,44.5,4.0
20879,51_3nw9_3ozs,1_0007,6.9,6.88,7.16,6.66,791.2,4.3,31.5,0.97,53.6,4.0
20880,51_3nw9_3ozs,1_0008,6.83,6.9,6.94,6.65,787.9,4.7,32.7,0.34,45.5,4.0
20881,51_3nw9_3ozs,1_0009,6.91,6.9,7.17,6.67,775.7,5.7,32.4,0.8,46.3,4.0
20882,51_3nw9_3ozs,1_0010,6.51,6.57,6.65,6.3,744.9,2.5,29.2,0.63,43.8,4.0
20883,51_3nw9_3ozs,1_0011,5.85,5.9,5.98,5.68,555.8,3.9,29.6,0.47,49.6,4.0
20884,51_3nw9_3ozs,1_0012,6.78,6.9,6.77,6.67,813.7,3.4,29.6,0.0,50.4,4.0
20885,51_3nw9_3ozs,1_0013,6.94,6.94,7.19,6.7,793.6,5.2,32.5,0.8,44.7,4.0
20886,51_3nw9_3ozs,1_0014,6.28,6.24,6.67,5.93,648.1,2.9,32.0,1.56,38.9,4.0
20887,51_3nw9_3ozs,1_0015,6.75,6.79,6.93,6.52,777.9,3.3,33.3,0.8,49.2,4.0
20888,51_3nw9_3ozs,1_0016,6.43,6.41,6.69,6.19,721.2,2.5,22.2,0.97,40.6,4.0
20889,51_3nw9_3ozs,1_0017,6.32,6.3,6.59,6.08,609.4,6.6,34.1,0.8,49.5,4.0
20890,51_3nw9_3ozs,1_0018,6.38,6.39,6.61,6.15,648.2,5.2,34.8,0.8,52.3,4.0
20891,51_3nw9_3ozs,1_0019,6.24,6.27,6.42,6.03,601.5,6.4,35.3,0.47,45.6,4.0
20892,51_3nw9_3ozt,1_0000,6.88,6.9,7.03,6.7,755.8,3.9,52.8,1.14,106.4,4.0
20893,51_3nw9_3ozt,1_0001,7.03,7.01,7.23,6.85,756.9,5.7,53.2,1.14,109.1,4.0
20894,51_3nw9_3ozt,1_0002,7.08,7.09,7.21,6.93,779.8,5.1,55.0,1.01,118.2,4.0
20895,51_3nw9_3ozt,1_0003,7.04,7.06,7.17,6.9,774.3,5.0,55.0,1.01,117.2,4.0
20896,51_3nw9_3ozt,1_0004,6.96,6.93,7.21,6.73,746.9,4.7,54.6,1.48,107.5,4.0
20897,51_3nw9_3ozt,1_0005,6.35,6.35,6.62,6.09,641.7,3.0,47.5,1.48,84.6,4.0
20898,51_3nw9_3ozt,1_0006,7.06,7.0,7.31,6.87,749.1,6.2,52.7,1.31,112.4,4.0
20899,51_3nw9_3ozt,1_0007,6.4,6.33,6.75,6.13,610.5,6.0,40.6,1.35,68.6,4.0
20900,51_3nw9_3ozt,1_0008,6.86,6.83,7.14,6.61,742.0,3.6,52.5,1.61,102.2,4.0
20901,51_3nw9_3ozt,1_0009,6.47,6.48,6.65,6.27,688.9,2.0,46.6,1.31,100.4,4.0
20902,51_3nw9_3ozt,1_0010,6.74,6.82,6.76,6.63,750.9,3.1,49.8,0.67,108.6,4.0
20903,51_3nw9_3ozt,1_0011,6.72,6.79,6.75,6.61,741.0,3.4,49.8,0.67,106.1,4.0
20904,51_3nw9_3ozt,1_0012,7.19,7.2,7.28,7.08,790.9,6.7,53.6,0.67,114.2,4.0
20905,51_3nw9_3ozt,1_0013,6.33,6.26,6.72,6.0,600.2,5.6,39.3,1.48,55.4,4.0
20906,51_3nw9_3ozt,1_0014,6.77,6.86,6.79,6.64,748.4,3.6,53.4,0.67,105.6,4.0
20907,51_3nw9_3ozt,1_0015,6.92,6.91,7.18,6.69,742.3,4.5,54.9,1.48,104.7,4.0
20908,51_3nw9_3ozt,1_0016,6.84,6.85,6.98,6.7,739.0,4.5,50.6,1.01,111.9,4.0
20909,51_3nw9_3ozt,1_0017,6.7,6.64,7.05,6.42,707.0,3.1,50.3,1.9,100.4,4.0
20910,51_3nw9_3ozt,1_0018,6.85,6.88,6.99,6.69,742.2,4.4,53.0,1.01,106.4,4.0
20911,51_3nw9_3ozt,1_0019,6.31,6.29,6.65,6.0,618.1,4.8,40.3,1.35,53.8,4.0
20912,51_3oe4_3nw9,1_0000,8.07,7.97,8.5,7.75,892.1,5.8,98.4,3.01,196.4,4.0
20913,51_3oe4_3nw9,1_0001,7.99,7.88,8.44,7.64,878.8,5.7,95.6,3.01,183.6,4.0
20914,51_3oe4_3nw9,1_0002,8.09,7.98,8.52,7.76,891.6,6.1,98.3,3.01,195.5,4.0
20915,51_3oe4_3nw9,1_0003,7.82,7.62,8.34,7.5,858.1,6.0,73.7,2.88,164.1,4.0
20916,51_3oe4_3nw9,1_0004,7.53,7.42,7.96,7.19,815.3,2.9,89.9,3.18,188.2,4.0
20917,51_3oe4_3nw9,1_0005,8.05,8.02,8.36,7.78,906.7,5.7,98.7,2.54,192.9,4.0
20918,51_3oe4_3nw9,1_0006,7.94,7.72,8.58,7.51,837.5,7.0,88.4,3.48,172.0,4.0
20919,51_3oe4_3nw9,1_0007,8.04,8.01,8.35,7.76,904.3,5.6,98.6,2.54,191.0,4.0
20920,51_3oe4_3nw9,1_0008,7.95,7.76,8.56,7.54,842.2,6.6,93.4,3.48,180.5,4.0
20921,51_3oe4_3nw9,1_0009,7.99,7.83,8.51,7.62,861.7,7.1,88.8,3.01,171.4,4.0
20922,51_3oe4_3nw9,1_0010,7.74,7.58,8.22,7.4,860.5,4.8,75.9,2.88,158.7,4.0
20923,51_3oe4_3nw9,1_0011,7.79,7.61,8.38,7.38,825.8,5.4,91.0,3.48,177.7,4.0
20924,51_3oe4_3nw9,1_0012,8.06,7.89,8.63,7.65,890.0,5.4,93.5,3.48,180.4,4.0
20925,51_3oe4_3nw9,1_0013,7.98,7.79,8.53,7.61,868.9,6.4,86.2,3.18,175.4,4.0
20926,51_3oe4_3nw9,1_0014,7.76,7.59,8.23,7.45,888.6,3.3,73.0,3.01,172.0,4.0
20927,51_3oe4_3nw9,1_0015,7.69,7.59,7.97,7.5,863.8,4.8,75.7,2.21,182.4,4.0
20928,51_3oe4_3nw9,1_0016,7.43,7.2,7.92,7.16,829.1,3.0,58.3,2.88,162.7,4.0
20929,51_3oe4_3nw9,1_0017,6.81,6.5,7.5,6.44,702.3,2.7,37.8,3.18,115.2,4.0
20930,51_3oe4_3nw9,1_0018,6.86,6.72,7.49,6.37,659.6,5.5,65.1,2.88,89.5,4.0
20931,51_3oe4_3nw9,1_0019,6.92,6.76,7.58,6.41,648.5,6.9,65.8,2.88,87.4,4.0
20932,51_3oe4_3oe4,1_0000,6.98,7.0,7.21,6.74,797.2,5.3,36.1,0.8,48.5,4.0
20933,51_3oe4_3oe4,1_0001,7.03,7.03,7.26,6.79,802.7,5.5,36.5,0.8,51.3,4.0
20934,51_3oe4_3oe4,1_0002,7.27,7.2,7.6,7.0,815.3,7.8,35.9,0.97,51.4,4.0
20935,51_3oe4_3oe4,1_0003,6.88,6.93,7.03,6.67,784.6,5.3,34.7,0.47,45.2,4.0
20936,51_3oe4_3oe4,1_0004,6.94,6.93,7.26,6.64,801.8,3.8,35.0,1.27,45.4,4.0
20937,51_3oe4_3oe4,1_0005,6.27,6.26,6.56,5.98,616.1,4.9,37.1,1.1,47.8,4.0
20938,51_3oe4_3oe4,1_0006,6.89,6.86,7.26,6.57,768.5,5.1,34.6,1.27,38.9,4.0
20939,51_3oe4_3oe4,1_0007,6.99,7.0,7.21,6.77,808.7,4.8,34.5,0.8,53.2,4.0
20940,51_3oe4_3oe4,1_0008,6.4,6.4,6.69,6.12,657.5,4.5,37.2,1.1,47.6,4.0
20941,51_3oe4_3oe4,1_0009,6.71,6.67,7.1,6.36,743.0,3.4,34.9,1.56,43.8,4.0
20942,51_3oe4_3oe4,1_0010,7.05,7.14,7.12,6.9,822.5,6.4,34.4,0.0,44.2,4.0
20943,51_3oe4_3oe4,1_0011,6.89,6.87,7.18,6.62,772.2,4.8,35.6,1.1,53.3,4.0
20944,51_3oe4_3oe4,1_0012,6.25,6.33,6.34,6.06,638.0,4.8,36.2,0.34,49.4,4.0
20945,51_3oe4_3oe4,1_0013,6.97,7.02,7.13,6.76,817.9,4.2,35.9,0.67,55.1,4.0
20946,51_3oe4_3oe4,1_0014,6.39,6.43,6.61,6.12,715.6,1.9,30.4,0.97,37.9,4.0
20947,51_3oe4_3oe4,1_0015,6.95,6.98,7.17,6.69,799.6,4.8,35.8,0.8,43.7,4.0
20948,51_3oe4_3oe4,1_0016,6.29,6.32,6.48,6.05,640.3,4.8,33.8,0.67,43.6,4.0
20949,51_3oe4_3oe4,1_0017,6.26,6.25,6.51,6.03,600.1,6.1,35.5,0.8,53.0,4.0
20950,51_3oe4_3oe4,1_0018,6.24,6.2,6.55,5.99,658.5,3.6,19.3,0.97,30.9,4.0
20951,51_3oe4_3oe4,1_0019,6.25,6.28,6.51,5.96,641.2,3.3,37.5,1.1,46.7,4.0
20952,51_3oe4_3oe5,1_0000,7.01,7.12,7.09,6.83,771.9,5.6,66.2,0.93,113.4,5.0
20953,51_3oe4_3oe5,1_0001,7.05,7.1,7.26,6.81,763.0,5.8,66.3,1.39,113.6,5.0
20954,51_3oe4_3oe5,1_0002,6.92,7.02,7.02,6.72,748.0,5.8,64.5,0.93,107.5,5.0
20955,51_3oe4_3oe5,1_0003,6.98,7.08,7.07,6.79,763.7,5.7,65.3,0.93,110.4,5.0
20956,51_3oe4_3oe5,1_0004,7.0,7.05,7.18,6.77,744.7,6.2,66.3,1.27,113.0,5.0
20957,51_3oe4_3oe5,1_0005,6.98,7.01,7.22,6.72,737.2,6.4,63.9,1.39,105.3,5.0
20958,51_3oe4_3oe5,1_0006,6.55,6.56,6.81,6.27,681.2,3.7,55.6,1.61,97.8,5.0
20959,51_3oe4_3oe5,1_0007,6.95,7.07,7.02,6.76,763.9,5.2,66.6,0.93,111.0,5.0
20960,51_3oe4_3oe5,1_0008,6.39,6.39,6.7,6.08,618.3,5.2,56.2,1.6,87.5,5.0
20961,51_3oe4_3oe5,1_0009,6.71,6.89,6.68,6.55,757.8,3.4,59.9,0.59,98.6,5.0
20962,51_3oe4_3oe5,1_0010,6.36,6.34,6.67,6.06,625.6,4.6,50.6,1.6,86.3,5.0
20963,51_3oe4_3oe5,1_0011,5.95,6.05,6.09,5.69,587.1,3.0,45.1,0.93,62.6,5.0
20964,51_3oe4_3oe5,1_0012,6.25,6.19,6.6,5.95,597.5,3.4,53.6,2.03,109.5,5.0
20965,51_3oe4_3oe5,1_0013,6.99,7.01,7.18,6.79,766.8,4.8,60.5,1.39,122.2,5.0
20966,51_3oe4_3oe5,1_0014,6.22,6.18,6.53,5.96,592.0,4.6,47.0,1.6,95.8,5.0
20967,51_3oe4_3oe5,1_0015,6.56,6.6,6.79,6.29,694.8,3.0,58.1,1.61,104.2,5.0
20968,51_3oe4_3oe5,1_0016,6.95,7.12,6.95,6.79,784.4,4.9,64.0,0.59,103.4,5.0
20969,51_3oe4_3oe5,1_0017,6.28,6.29,6.61,5.94,598.2,5.1,53.2,1.6,74.6,5.0
