,pdb_id,lig_id,average_score,HPSCORE,HMSCORE,HSSCORE,VDW,HB,HP,HM,HS,RT
19005,47_3gy4_1uto,1_0002,4.84,4.8,4.68,5.05,285.8,1.7,27.8,0.0,158.4,2.0
19006,47_3gy4_1uto,1_0003,4.24,4.24,4.56,3.92,105.0,0.0,55.2,1.98,87.4,2.0
19007,47_3gy4_1uto,1_0004,4.34,4.36,4.67,3.98,129.5,0.2,56.8,1.98,75.9,2.0
19008,47_3gy4_1uto,1_0005,4.3,4.31,4.64,3.94,126.0,0.0,53.8,1.98,71.5,2.0
19009,47_3gy4_1uto,1_0006,4.19,4.1,4.55,3.91,103.3,0.0,40.8,1.98,88.2,2.0
19010,47_3gy4_1uto,1_0007,4.71,4.66,4.54,4.93,267.0,0.9,25.1,0.0,160.9,2.0
19011,47_3gy4_1uto,1_0008,4.3,4.22,4.71,3.97,125.4,0.6,40.0,1.98,68.7,2.0
19012,47_3gy4_1uto,1_0009,3.92,3.7,4.44,3.61,58.4,0.7,12.2,1.98,45.8,2.0
19013,47_3gy4_1uto,1_0010,4.34,4.26,4.76,4.0,138.9,0.6,39.3,1.98,63.4,2.0
19014,47_3gy4_1uto,1_0011,4.39,4.43,4.26,4.48,222.3,0.0,24.7,0.0,111.5,2.0
19015,47_3gy4_1uto,1_0012,3.93,3.77,4.37,3.64,57.9,0.0,24.5,1.98,64.4,2.0
19016,47_3gy4_1uto,1_0013,4.4,4.23,4.85,4.12,133.4,1.7,32.2,1.98,79.1,2.0
19017,47_3gy4_1uto,1_0014,4.16,4.11,4.58,3.78,105.1,0.2,40.0,1.98,51.1,2.0
19018,47_3gy4_1uto,1_0015,4.33,4.2,4.75,4.04,132.0,0.8,34.4,1.98,77.2,2.0
19019,47_3gy4_1uto,1_0016,4.33,4.27,4.72,4.0,121.7,0.9,46.4,1.98,73.6,2.0
19020,47_3gy4_1uto,1_0017,4.15,4.04,4.59,3.83,106.9,0.2,30.9,1.98,61.0,2.0
19021,47_3gy4_1uto,1_0018,4.34,4.23,4.73,4.05,138.7,0.4,37.5,1.98,80.7,2.0
19022,47_3gy4_1uto,1_0019,4.19,4.06,4.63,3.86,121.8,0.0,28.6,1.98,57.3,2.0
19023,47_3gy4_3gy4,1_0000,5.19,5.11,5.22,5.24,322.4,3.6,20.3,0.0,89.3,0.0
19024,47_3gy4_3gy4,1_0001,5.09,4.99,5.1,5.17,304.4,3.1,17.7,0.0,98.9,0.0
19025,47_3gy4_3gy4,1_0002,5.01,4.93,5.0,5.09,304.8,2.1,17.7,0.0,97.3,0.0
19026,47_3gy4_3gy4,1_0003,5.15,5.07,5.18,5.21,319.3,3.3,19.6,0.0,90.7,0.0
19027,47_3gy4_3gy4,1_0004,4.31,4.17,4.7,4.05,111.7,0.5,28.1,1.64,60.9,0.0
19028,47_3gy4_3gy4,1_0005,4.31,4.26,4.67,4.01,116.2,0.0,39.5,1.64,54.5,0.0
19029,47_3gy4_3gy4,1_0006,4.36,4.31,4.71,4.06,126.0,0.0,40.8,1.64,58.0,0.0
19030,47_3gy4_3gy4,1_0007,4.44,4.36,4.83,4.12,141.4,0.6,35.8,1.64,44.6,0.0
19031,47_3gy4_3gy4,1_0008,4.64,4.57,4.66,4.7,224.5,2.0,13.8,0.0,82.7,0.0
19032,47_3gy4_3gy4,1_0009,3.93,3.73,4.44,3.61,59.0,0.0,5.4,1.64,12.5,0.0
19033,47_3gy4_3gy4,1_0010,4.36,4.26,4.8,4.03,119.7,1.1,31.1,1.64,34.8,0.0
19034,47_3gy4_3gy4,1_0011,4.31,4.19,4.71,4.02,116.1,0.5,29.0,1.64,48.9,0.0
19035,47_3gy4_3gy4,1_0012,4.4,4.27,4.84,4.1,118.9,1.6,29.4,1.64,44.4,0.0
19036,47_3gy4_3gy4,1_0013,4.53,4.46,4.55,4.59,209.6,1.4,11.2,0.0,80.6,0.0
19037,47_3gy4_3gy4,1_0014,4.4,4.33,4.79,4.08,134.8,0.4,36.2,1.64,45.1,0.0
19038,47_3gy4_3gy4,1_0015,4.23,4.14,4.64,3.91,109.2,0.0,29.5,1.64,37.1,0.0
19039,47_3gy4_3gy4,1_0016,4.45,4.38,4.54,4.42,177.9,1.3,17.4,0.34,71.2,0.0
19040,47_3gy4_3gy4,1_0017,4.3,4.18,4.74,3.97,106.6,1.1,28.5,1.64,35.5,0.0
19041,47_3gy4_3gy4,1_0018,4.55,4.49,4.55,4.62,204.2,1.7,15.5,0.0,87.7,0.0
19042,47_3gy4_3gy4,1_0019,4.31,4.18,4.72,4.02,107.8,0.8,28.7,1.64,51.0,0.0
19043,47_3gy4_4abg,1_0000,5.14,5.1,5.12,5.18,371.5,1.7,16.4,0.0,82.5,1.0
19044,47_3gy4_4abg,1_0001,5.08,5.02,5.33,4.91,373.4,1.0,10.5,0.67,25.1,1.0
19045,47_3gy4_4abg,1_0002,5.01,5.03,4.97,5.02,359.8,0.6,20.2,0.0,73.6,1.0
19046,47_3gy4_4abg,1_0003,4.93,4.95,4.9,4.94,337.7,0.8,19.0,0.0,72.1,1.0
19047,47_3gy4_4abg,1_0004,4.45,4.44,4.78,4.12,169.3,0.0,42.3,1.64,51.9,1.0
19048,47_3gy4_4abg,1_0005,4.55,4.49,4.95,4.21,210.2,0.0,30.0,1.64,32.7,1.0
19049,47_3gy4_4abg,1_0006,4.31,4.28,4.66,4.0,138.5,0.0,38.3,1.64,51.2,1.0
19050,47_3gy4_4abg,1_0007,4.44,4.38,4.82,4.12,167.5,0.5,33.8,1.64,44.2,1.0
19051,47_3gy4_4abg,1_0008,4.84,4.83,4.84,4.86,302.8,1.5,17.2,0.0,75.4,1.0
19052,47_3gy4_4abg,1_0009,4.61,4.5,5.07,4.26,224.0,0.7,21.3,1.64,19.3,1.0
19053,47_3gy4_4abg,1_0010,4.6,4.53,5.01,4.27,225.0,0.0,28.1,1.64,33.8,1.0
19054,47_3gy4_4abg,1_0011,4.61,4.58,4.99,4.26,219.9,0.0,35.7,1.64,35.2,1.0
19055,47_3gy4_4abg,1_0012,4.24,4.24,4.38,4.11,184.9,0.4,10.4,0.34,24.9,1.0
19056,47_3gy4_4abg,1_0013,4.53,4.44,4.89,4.25,223.1,0.2,18.0,1.31,27.5,1.0
19057,47_3gy4_4abg,1_0014,4.65,4.59,4.88,4.49,264.7,0.9,10.7,0.67,32.0,1.0
19058,47_3gy4_4abg,1_0015,4.39,4.29,4.82,4.05,153.6,1.0,26.4,1.64,31.7,1.0
19059,47_3gy4_4abg,1_0016,4.71,4.64,5.03,4.47,292.6,0.0,9.9,1.01,16.2,1.0
19060,47_3gy4_4abg,1_0017,4.45,4.36,4.88,4.12,194.6,0.0,22.5,1.64,25.4,1.0
19061,47_3gy4_4abg,1_0018,4.5,4.47,4.86,4.15,188.8,0.0,37.6,1.64,39.5,1.0
19062,47_3gy4_4abg,1_0019,4.39,4.25,4.82,4.1,186.6,0.9,8.2,1.31,11.5,1.0
19063,47_4abg_1k1i,1_0000,6.7,6.44,7.24,6.42,639.5,3.9,65.9,3.35,196.5,6.0
19064,47_4abg_1k1i,1_0001,5.7,5.31,6.77,5.02,412.6,1.0,59.0,5.25,126.4,6.0
19065,47_4abg_1k1i,1_0002,6.55,6.29,7.22,6.15,576.7,3.6,78.7,4.02,197.3,6.0
19066,47_4abg_1k1i,1_0003,4.98,4.66,5.99,4.3,280.2,1.0,45.8,4.6,78.8,6.0
19067,47_4abg_1k1i,1_0004,5.98,5.67,6.68,5.61,493.2,1.8,57.8,3.96,179.5,6.0
19068,47_4abg_1k1i,1_0005,5.62,5.19,6.64,5.02,398.1,1.6,48.7,4.89,130.9,6.0
19069,47_4abg_1k1i,1_0006,5.63,5.34,6.19,5.35,414.0,1.2,60.6,3.69,204.2,6.0
19070,47_4abg_1k1i,1_0007,4.7,4.28,5.65,4.16,237.6,1.6,18.5,4.02,77.2,6.0
19071,47_4abg_1k1i,1_0008,5.54,5.2,6.23,5.19,424.4,0.5,44.5,3.88,167.3,6.0
19072,47_4abg_1k1i,1_0009,5.59,5.35,6.18,5.24,450.8,1.3,44.1,3.25,137.5,6.0
19073,47_4abg_1k1i,1_0010,5.44,4.98,6.5,4.84,385.5,0.7,36.5,4.93,116.5,6.0
19074,47_4abg_1k1i,1_0011,5.0,4.55,6.25,4.21,247.6,1.0,48.0,5.63,89.3,6.0
19075,47_4abg_1k1i,1_0012,5.22,4.88,6.23,4.54,310.1,1.0,57.4,4.93,109.6,6.0
19076,47_4abg_1k1i,1_0013,5.59,5.35,5.94,5.48,461.0,1.2,40.9,2.57,189.6,6.0
19077,47_4abg_1k1i,1_0014,5.1,4.63,6.18,4.49,289.5,0.0,44.6,5.27,136.4,6.0
19078,47_4abg_1k1i,1_0015,4.69,4.43,5.43,4.19,271.7,0.5,27.3,3.39,69.6,6.0
19079,47_4abg_1k1i,1_0016,5.27,4.92,6.26,4.61,316.1,1.0,58.8,4.93,122.0,6.0
19080,47_4abg_1k1i,1_0017,5.88,5.64,6.65,5.35,443.0,1.1,81.6,4.6,176.5,6.0
19081,47_4abg_1k1i,1_0018,5.65,5.45,6.0,5.49,450.9,0.4,61.0,3.01,216.6,6.0
19082,47_4abg_1k1i,1_0019,5.71,5.58,6.15,5.39,454.6,0.7,72.2,3.29,183.1,6.0
19083,47_4abg_1o3f,1_0000,5.52,5.22,6.29,5.05,302.2,0.0,62.9,3.92,127.8,0.0
19084,47_4abg_1o3f,1_0001,6.33,6.03,6.64,6.34,507.1,3.9,39.3,1.69,174.1,0.0
19085,47_4abg_1o3f,1_0002,6.21,5.91,6.55,6.16,478.4,2.8,45.2,2.02,179.1,0.0
19086,47_4abg_1o3f,1_0003,6.4,5.95,7.1,6.15,481.3,3.3,45.4,3.29,164.0,0.0
19087,47_4abg_1o3f,1_0004,5.86,5.67,6.42,5.48,361.5,1.5,77.8,3.25,149.2,0.0
19088,47_4abg_1o3f,1_0005,5.47,5.31,5.97,5.14,314.1,0.0,67.7,2.95,139.1,0.0
19089,47_4abg_1o3f,1_0006,5.53,5.1,6.39,5.09,272.7,1.9,51.5,3.96,131.8,0.0
19090,47_4abg_1o3f,1_0007,5.22,4.79,6.09,4.78,235.0,0.9,40.0,3.88,111.4,0.0
19091,47_4abg_1o3f,1_0008,5.91,5.68,6.09,5.96,435.3,0.3,54.1,1.94,218.8,0.0
19092,47_4abg_1o3f,1_0009,5.48,5.12,6.41,4.91,267.6,0.1,67.3,4.55,127.6,0.0
19093,47_4abg_1o3f,1_0010,5.86,5.48,6.63,5.48,341.8,0.7,70.8,4.22,183.5,0.0
19094,47_4abg_1o3f,1_0011,5.85,5.73,5.65,6.16,461.1,1.1,43.4,0.34,226.3,0.0
19095,47_4abg_1o3f,1_0012,5.62,5.31,6.46,5.08,304.6,0.3,70.3,4.26,127.8,0.0
19096,47_4abg_1o3f,1_0013,5.83,5.55,6.2,5.75,390.5,1.7,50.1,2.32,182.6,0.0
19097,47_4abg_1o3f,1_0014,5.39,5.05,6.15,4.97,278.5,0.9,49.4,3.58,116.6,0.0
19098,47_4abg_1o3f,1_0015,4.99,4.68,5.81,4.47,213.3,0.0,42.5,3.58,71.7,0.0
19099,47_4abg_1o3f,1_0016,4.79,4.31,5.79,4.27,170.4,0.2,19.5,3.92,61.8,0.0
19100,47_4abg_1o3f,1_0017,5.74,5.41,6.05,5.74,378.9,1.0,44.8,2.24,207.0,0.0
19101,47_4abg_1o3f,1_0018,5.67,5.25,6.45,5.32,313.0,0.0,62.1,4.22,185.4,0.0
19102,47_4abg_1o3f,1_0019,5.32,4.9,6.25,4.81,241.2,0.8,50.2,4.22,113.5,0.0
19103,47_4abg_1uto,1_0000,3.95,3.91,4.39,3.57,61.5,0.0,37.9,1.98,43.6,2.0
19104,47_4abg_1uto,1_0001,4.3,4.24,4.56,4.09,138.5,0.0,40.8,1.64,97.9,2.0
19105,47_4abg_1uto,1_0002,4.78,4.73,4.75,4.85,264.9,1.9,27.5,0.34,127.2,2.0
19106,47_4abg_1uto,1_0003,4.78,4.73,4.76,4.85,264.9,1.9,27.2,0.34,126.0,2.0
19107,47_4abg_1uto,1_0004,4.78,4.73,4.63,4.98,270.6,1.7,25.8,0.0,155.4,2.0
19108,47_4abg_1uto,1_0005,4.4,4.31,4.81,4.08,154.9,0.5,38.8,1.98,67.7,2.0
19109,47_4abg_1uto,1_0006,4.38,4.27,4.75,4.12,140.5,0.5,40.7,1.98,92.6,2.0
19110,47_4abg_1uto,1_0007,4.6,4.61,4.41,4.79,259.6,0.0,27.8,0.0,150.4,2.0
19111,47_4abg_1uto,1_0008,4.56,4.54,4.36,4.77,247.3,0.0,26.1,0.0,158.1,2.0
19112,47_4abg_1uto,1_0009,4.33,4.22,4.7,4.06,122.9,0.7,41.6,1.98,92.0,2.0
19113,47_4abg_1uto,1_0010,4.21,4.17,4.56,3.9,105.7,0.0,47.1,1.98,82.5,2.0
19114,47_4abg_1uto,1_0011,4.31,4.27,4.67,4.0,130.0,0.1,47.3,1.98,82.6,2.0
19115,47_4abg_1uto,1_0012,4.39,4.36,4.69,4.11,138.5,0.0,54.3,1.98,100.8,2.0
19116,47_4abg_1uto,1_0013,4.33,4.31,4.24,4.44,216.8,0.0,14.2,0.0,106.5,2.0
19117,47_4abg_1uto,1_0014,4.57,4.48,4.63,4.59,224.3,1.0,23.0,0.67,116.9,2.0
19118,47_4abg_1uto,1_0015,3.92,3.78,4.26,3.71,88.5,1.4,3.8,1.01,25.9,2.0
19119,47_4abg_1uto,1_0016,4.42,4.3,4.56,4.41,184.6,0.6,23.5,1.01,119.9,2.0
19120,47_4abg_1uto,1_0017,4.38,4.33,4.73,4.08,137.0,0.4,49.4,1.98,88.1,2.0
19121,47_4abg_1uto,1_0018,4.14,4.17,4.06,4.19,155.1,0.6,22.3,0.0,94.1,2.0
19122,47_4abg_1uto,1_0019,4.34,4.29,4.43,4.31,179.0,0.7,24.1,0.67,98.5,2.0
19123,47_4abg_3gy4,1_0000,5.09,5.02,5.12,5.13,311.9,3.0,19.2,0.0,84.4,0.0
19124,47_4abg_3gy4,1_0001,5.07,5.01,5.09,5.12,311.6,2.8,19.4,0.0,84.6,0.0
19125,47_4abg_3gy4,1_0002,5.0,4.89,5.03,5.07,286.5,3.2,15.2,0.0,92.1,0.0
19126,47_4abg_3gy4,1_0003,4.59,4.5,4.62,4.66,209.2,2.2,11.6,0.0,84.4,0.0
19127,47_4abg_3gy4,1_0004,4.54,4.44,4.92,4.26,155.0,1.0,36.6,1.64,59.5,0.0
19128,47_4abg_3gy4,1_0005,4.35,4.27,4.72,4.06,128.7,0.0,34.9,1.64,53.6,0.0
19129,47_4abg_3gy4,1_0006,4.44,4.38,4.46,4.49,190.3,1.3,11.7,0.0,76.4,0.0
19130,47_4abg_3gy4,1_0007,4.39,4.3,4.78,4.1,128.3,0.7,33.9,1.64,51.9,0.0
19131,47_4abg_3gy4,1_0008,4.7,4.64,4.7,4.76,229.0,2.2,18.3,0.0,89.1,0.0
19132,47_4abg_3gy4,1_0009,4.44,4.3,4.71,4.31,170.9,0.7,15.2,1.01,61.8,0.0
19133,47_4abg_3gy4,1_0010,4.51,4.35,4.94,4.24,143.5,1.7,27.3,1.64,54.5,0.0
19134,47_4abg_3gy4,1_0011,4.32,4.22,4.7,4.03,121.1,0.1,31.3,1.64,51.2,0.0
19135,47_4abg_3gy4,1_0012,4.38,4.29,4.74,4.1,135.1,0.0,34.7,1.64,57.8,0.0
19136,47_4abg_3gy4,1_0013,4.45,4.33,4.72,4.3,160.9,1.3,19.0,0.97,56.6,0.0
19137,47_4abg_3gy4,1_0014,4.42,4.32,4.79,4.15,133.6,0.5,35.5,1.64,61.8,0.0
19138,47_4abg_3gy4,1_0015,4.38,4.23,4.74,4.17,133.2,1.3,21.3,1.31,53.3,0.0
19139,47_4abg_3gy4,1_0016,4.4,4.28,4.78,4.14,136.9,0.3,31.0,1.64,60.9,0.0
19140,47_4abg_3gy4,1_0017,4.32,4.23,4.68,4.05,119.5,0.0,34.4,1.64,60.4,0.0
19141,47_4abg_3gy4,1_0018,4.32,4.19,4.69,4.08,130.9,0.9,19.3,1.31,40.4,0.0
19142,47_4abg_3gy4,1_0019,4.41,4.24,4.83,4.16,136.5,0.8,23.6,1.64,57.8,0.0
19143,47_4abg_4abg,1_0000,5.11,5.11,5.1,5.12,370.1,1.5,18.4,0.0,74.3,1.0
19144,47_4abg_4abg,1_0001,4.65,4.59,5.05,4.33,235.7,0.0,29.1,1.64,37.4,1.0
19145,47_4abg_4abg,1_0002,4.52,4.41,4.92,4.22,193.5,0.4,25.4,1.64,44.2,1.0
19146,47_4abg_4abg,1_0003,4.95,4.94,5.03,4.88,329.7,1.1,19.8,0.34,61.6,1.0
19147,47_4abg_4abg,1_0004,4.56,4.51,4.85,4.33,212.5,1.3,22.7,1.01,35.5,1.0
19148,47_4abg_4abg,1_0005,4.83,4.85,4.83,4.82,313.5,1.1,17.2,0.0,61.8,1.0
19149,47_4abg_4abg,1_0006,4.64,4.59,5.04,4.28,233.1,0.0,31.0,1.64,27.0,1.0
19150,47_4abg_4abg,1_0007,4.61,4.55,5.0,4.28,223.5,0.0,31.2,1.64,37.6,1.0
19151,47_4abg_4abg,1_0008,4.49,4.47,4.8,4.2,205.6,0.0,29.3,1.31,35.5,1.0
19152,47_4abg_4abg,1_0009,4.54,4.48,4.85,4.28,229.0,0.8,15.4,0.97,17.4,1.0
19153,47_4abg_4abg,1_0010,4.68,4.66,5.06,4.33,237.5,0.0,36.2,1.64,36.0,1.0
19154,47_4abg_4abg,1_0011,4.58,4.51,4.99,4.25,220.7,0.0,27.1,1.64,32.2,1.0
19155,47_4abg_4abg,1_0012,4.49,4.4,4.92,4.14,204.2,0.0,22.6,1.64,20.9,1.0
19156,47_4abg_4abg,1_0013,4.55,4.55,4.55,4.55,269.5,0.0,9.7,0.0,58.7,1.0
19157,47_4abg_4abg,1_0014,4.44,4.37,4.86,4.08,189.5,0.0,25.7,1.64,22.1,1.0
19158,47_4abg_4abg,1_0015,4.63,4.62,4.62,4.65,256.3,1.3,15.8,0.0,72.6,1.0
19159,47_4abg_4abg,1_0016,4.59,4.53,4.97,4.27,216.2,0.0,31.5,1.64,42.8,1.0
19160,47_4abg_4abg,1_0017,4.78,4.67,5.15,4.53,294.1,0.0,12.4,1.31,29.6,1.0
19161,47_4abg_4abg,1_0018,3.76,3.63,4.07,3.57,55.9,0.0,3.0,0.97,28.0,1.0
19162,47_4abg_4abg,1_0019,4.42,4.36,4.79,4.1,160.1,0.4,35.6,1.64,47.7,1.0
19163,48_2fxs_2fxs,1_0000,5.59,5.5,5.84,5.43,492.6,1.7,33.8,1.59,115.5,5.0
19164,48_2fxs_2fxs,1_0001,5.79,5.75,6.06,5.55,524.9,2.6,42.1,1.59,96.8,5.0
19165,48_2fxs_2fxs,1_0002,5.61,5.49,5.89,5.44,491.2,2.3,30.0,1.59,107.0,5.0
19166,48_2fxs_2fxs,1_0003,5.5,5.39,5.82,5.28,463.8,2.6,28.0,1.59,89.8,5.0
19167,48_2fxs_2fxs,1_0004,5.44,5.41,5.62,5.28,452.8,2.4,37.2,1.25,103.5,5.0
19168,48_2fxs_2fxs,1_0005,5.23,5.1,5.57,5.02,431.6,2.4,12.2,1.34,60.2,5.0
19169,48_2fxs_2fxs,1_0006,5.46,5.35,5.73,5.29,442.1,2.6,33.9,1.59,114.8,5.0
19170,48_2fxs_2fxs,1_0007,5.37,5.38,5.48,5.26,452.7,1.0,42.6,1.25,126.3,5.0
19171,48_2fxs_2fxs,1_0008,5.23,5.19,5.23,5.27,409.8,2.5,31.0,0.66,141.7,5.0
19172,48_2fxs_2fxs,1_0009,5.33,5.3,5.52,5.17,445.4,0.4,40.5,1.59,121.6,5.0
19173,48_2fxs_2fxs,1_0010,5.0,4.91,5.21,4.88,406.9,1.1,9.2,1.0,73.3,5.0
19174,48_2fxs_2fxs,1_0011,5.22,5.11,5.46,5.11,416.0,2.2,20.8,1.25,101.2,5.0
19175,48_2fxs_2fxs,1_0012,4.86,4.8,4.98,4.81,351.1,2.4,14.1,0.66,87.6,5.0
19176,48_2fxs_2fxs,1_0013,5.25,5.17,5.55,5.02,415.1,1.9,29.7,1.59,85.0,5.0
19177,48_2fxs_2fxs,1_0014,5.35,5.18,5.68,5.2,418.3,3.0,23.5,1.59,106.9,5.0
19178,48_2fxs_2fxs,1_0015,5.15,5.02,5.36,5.07,411.5,1.3,19.3,1.3,114.0,5.0
19179,48_2fxs_2fxs,1_0016,4.73,4.63,4.93,4.63,343.5,1.0,7.7,0.96,76.1,5.0
19180,48_2fxs_2fxs,1_0017,4.57,4.54,4.84,4.32,284.0,1.0,24.3,1.34,57.5,5.0
19181,48_2fxs_2fxs,1_0018,4.95,4.86,5.12,4.87,370.2,1.6,17.4,1.0,98.4,5.0
19182,48_2fxs_2fxs,1_0019,4.56,4.54,4.84,4.3,285.6,1.0,23.1,1.34,52.3,5.0
19183,48_2fxs_2iwx,1_0000,6.2,6.09,6.3,6.21,490.7,1.1,69.9,1.72,210.1,0.0
19184,48_2fxs_2iwx,1_0001,5.43,5.16,5.53,5.58,354.0,1.1,27.4,1.13,190.0,0.0
19185,48_2fxs_2iwx,1_0002,5.74,5.52,5.89,5.83,392.3,0.8,51.7,1.72,216.9,0.0
19186,48_2fxs_2iwx,1_0003,5.46,5.14,5.69,5.55,320.6,2.2,33.3,1.6,194.7,0.0
19187,48_2fxs_2iwx,1_0004,5.41,5.2,5.53,5.49,314.7,1.3,47.8,1.49,202.5,0.0
19188,48_2fxs_2iwx,1_0005,5.19,4.95,5.38,5.24,322.2,1.3,17.2,1.02,131.4,0.0
19189,48_2fxs_2iwx,1_0006,5.14,4.98,5.17,5.27,318.9,0.7,25.6,0.66,154.0,0.0
19190,48_2fxs_2iwx,1_0007,5.33,5.11,5.56,5.32,293.4,1.0,49.3,1.85,186.3,0.0
19191,48_2fxs_2iwx,1_0008,5.06,4.79,5.14,5.25,280.0,0.7,22.0,1.0,187.4,0.0
19192,48_2fxs_2iwx,1_0009,5.34,5.15,5.47,5.4,305.5,1.1,47.4,1.49,192.0,0.0
19193,48_2fxs_2iwx,1_0010,4.92,4.61,5.14,5.02,253.7,1.2,10.5,1.13,148.0,0.0
19194,48_2fxs_2iwx,1_0011,5.38,5.11,5.53,5.49,312.6,1.3,38.7,1.49,203.5,0.0
19195,48_2fxs_2iwx,1_0012,5.23,4.86,5.63,5.21,289.1,0.4,26.2,2.23,173.4,0.0
19196,48_2fxs_2iwx,1_0013,5.0,4.83,5.04,5.14,301.2,0.1,20.4,0.66,149.5,0.0
19197,48_2fxs_2iwx,1_0014,4.9,4.56,5.25,4.9,240.1,1.0,11.8,1.6,135.3,0.0
19198,48_2fxs_2iwx,1_0015,4.58,4.34,4.71,4.7,211.2,0.4,3.2,0.66,124.2,0.0
19199,48_2fxs_2iwx,1_0016,4.7,4.26,5.54,4.32,145.2,0.0,26.0,3.6,102.4,0.0
19200,48_2fxs_2iwx,1_0017,4.6,4.35,4.83,4.64,201.2,0.6,7.6,1.02,114.9,0.0
19201,48_2fxs_2iwx,1_0018,4.69,4.26,5.62,4.19,164.8,0.0,17.8,3.6,50.0,0.0
19202,48_2fxs_2vw5,1_0000,5.53,5.24,5.8,5.55,406.8,1.5,30.5,1.92,188.7,3.0
19203,48_2fxs_2vw5,1_0001,5.51,5.16,5.75,5.61,386.6,0.8,34.7,2.19,235.8,3.0
19204,48_2fxs_2vw5,1_0002,5.28,4.91,5.67,5.25,362.3,1.5,13.9,2.05,157.4,3.0
19205,48_2fxs_2vw5,1_0003,5.38,5.0,5.83,5.3,368.8,0.9,24.4,2.55,174.3,3.0
19206,48_2fxs_2vw5,1_0004,5.75,5.39,5.94,5.93,420.6,2.3,36.2,1.92,253.6,3.0
19207,48_2fxs_2vw5,1_0005,5.18,4.79,5.68,5.08,332.3,0.7,18.1,2.6,161.7,3.0
19208,48_2fxs_2vw5,1_0006,4.98,4.47,5.78,4.7,284.0,0.9,3.5,3.31,109.3,3.0
19209,48_2fxs_2vw5,1_0007,4.96,4.47,5.78,4.64,256.1,2.5,5.6,3.17,93.5,3.0
19210,48_2fxs_2vw5,1_0008,5.46,5.0,6.25,5.14,322.3,3.9,27.2,3.32,125.7,3.0
19211,48_2fxs_2vw5,1_0009,5.2,4.78,5.83,4.97,306.7,1.6,23.6,3.03,143.1,3.0
19212,48_2fxs_2vw5,1_0010,5.05,4.64,5.66,4.87,290.0,2.7,8.2,2.46,115.0,3.0
19213,48_2fxs_2vw5,1_0011,4.91,4.47,5.36,4.92,269.2,0.9,9.4,2.37,179.6,3.0
19214,48_2fxs_2vw5,1_0012,4.9,4.37,6.09,4.25,181.9,0.0,42.3,5.39,115.5,3.0
19215,48_2fxs_2vw5,1_0013,5.31,4.8,6.2,4.94,286.9,3.7,20.9,3.62,114.3,3.0
19216,48_2fxs_2vw5,1_0014,5.05,4.54,5.69,4.92,296.2,0.5,8.0,3.04,160.8,3.0
19217,48_2fxs_2vw5,1_0015,4.96,4.42,5.73,4.73,245.7,2.0,8.4,3.28,136.0,3.0
19218,48_2fxs_2vw5,1_0016,4.76,4.36,5.35,4.58,254.3,0.3,7.5,2.66,122.1,3.0
19219,48_2fxs_2vw5,1_0017,4.93,4.46,5.54,4.79,269.4,1.1,7.2,2.79,143.7,3.0
19220,48_2fxs_2vw5,1_0018,4.73,4.14,5.74,4.32,200.3,0.6,4.6,4.12,102.7,3.0
19221,48_2fxs_2vw5,1_0019,4.51,4.08,5.3,4.16,182.6,0.9,4.9,3.1,75.8,3.0
19222,48_2fxs_2wer,1_0000,6.32,6.15,6.57,6.23,521.3,0.8,64.7,2.14,187.8,0.0
19223,48_2fxs_2wer,1_0001,5.47,5.15,5.72,5.54,366.6,0.9,22.0,1.55,169.0,0.0
19224,48_2fxs_2wer,1_0002,5.41,5.1,5.66,5.48,351.5,0.9,22.4,1.55,170.5,0.0
19225,48_2fxs_2wer,1_0003,5.58,5.32,5.7,5.7,371.3,0.7,39.4,1.49,208.7,0.0
19226,48_2fxs_2wer,1_0004,5.67,5.42,5.96,5.63,385.3,0.4,46.9,2.12,184.6,0.0
19227,48_2fxs_2wer,1_0005,5.47,5.16,5.83,5.43,334.3,1.0,36.3,2.12,172.1,0.0
19228,48_2fxs_2wer,1_0006,5.43,5.17,5.66,5.46,348.3,1.2,30.4,1.49,162.1,0.0
19229,48_2fxs_2wer,1_0007,5.43,5.13,5.77,5.38,329.5,0.6,37.4,2.15,173.1,0.0
19230,48_2fxs_2wer,1_0008,5.36,5.02,5.71,5.33,312.5,0.6,33.4,2.15,178.2,0.0
19231,48_2fxs_2wer,1_0009,5.37,5.11,5.56,5.44,345.0,1.5,23.1,1.19,155.2,0.0
19232,48_2fxs_2wer,1_0010,5.55,5.22,5.83,5.59,358.3,1.9,27.3,1.66,171.9,0.0
19233,48_2fxs_2wer,1_0011,5.37,5.02,5.68,5.41,313.3,1.6,26.1,1.79,177.9,0.0
19234,48_2fxs_2wer,1_0012,5.12,4.89,5.26,5.22,308.0,0.0,24.2,1.19,163.3,0.0
19235,48_2fxs_2wer,1_0013,4.98,4.69,5.31,4.95,276.3,0.7,11.3,1.46,117.1,0.0
19236,48_2fxs_2wer,1_0014,4.91,4.55,5.28,4.89,242.1,1.4,7.0,1.55,122.0,0.0
19237,48_2fxs_2wer,1_0015,5.21,4.9,5.54,5.2,299.5,0.5,25.7,1.89,160.4,0.0
19238,48_2fxs_2wer,1_0016,5.08,4.76,5.31,5.18,282.1,1.5,12.5,1.19,152.1,0.0
19239,48_2fxs_2wer,1_0017,5.01,4.71,5.18,5.13,273.4,0.6,16.5,1.19,165.7,0.0
