,pdb_id,lig_id,Total_Score,Crash,Polar
64974,4epy,1_0013,5.9393,-2.4377,1.9434
64975,4epy,1_0014,5.8262,-1.9804,2.7475
64976,4epy,1_0015,5.7867,-1.7918,2.8146
64977,4epy,1_0016,5.643,-1.9263,1.4723
64978,4epy,1_0017,5.6025,-1.5368,2.5814
64979,4epy,1_0018,5.5917,-1.4696,2.4553
64980,4epy,1_0019,5.58,-1.1816,1.6565
64981,4er1,1_0000,16.6649,-4.4964,5.958
64982,4er1,1_0001,16.3205,-5.389,6.1944
64983,4er1,1_0002,15.6929,-4.8864,5.9867
64984,4er1,1_0003,15.4402,-4.7696,6.2722
64985,4er1,1_0004,13.4132,-3.6486,6.4977
64986,4er1,1_0005,13.3882,-3.6169,6.3732
64987,4er1,1_0006,13.0981,-5.3399,5.2732
64988,4er1,1_0007,12.9637,-3.6593,6.553
64989,4er1,1_0008,12.8485,-3.3399,6.0648
64990,4er1,1_0009,12.5543,-4.0942,6.5218
64991,4er1,1_000x,11.59,-5.04,5.18
64992,4er1,1_0010,12.5177,-3.9378,4.4013
64993,4er1,1_0011,12.5064,-4.3258,4.9597
64994,4er1,1_0012,12.4693,-3.5817,4.0321
64995,4er1,1_0013,12.4084,-4.1358,6.0946
64996,4er1,1_0014,12.3663,-4.1688,6.1496
64997,4er1,1_0015,12.1231,-3.8528,4.1082
64998,4er1,1_0016,12.0712,-3.6698,6.2811
64999,4er1,1_0017,12.0107,-4.9037,7.2164
65000,4er1,1_0018,11.9573,-2.8952,6.593
65001,4er1,1_0019,11.9105,-2.8026,4.7521
65002,4er2,1_0000,13.561,-1.8677,7.6077
65003,4er2,1_0001,12.9669,-2.4868,7.6097
65004,4er2,1_0002,12.6278,-2.2954,8.589
65005,4er2,1_0003,12.3512,-2.5935,7.2107
65006,4er2,1_0004,12.3068,-2.3513,7.0653
65007,4er2,1_0005,11.6606,-1.8521,8.9317
65008,4er2,1_0006,11.6181,-2.0445,9.6839
65009,4er2,1_0007,11.571,-2.4584,7.0999
65010,4er2,1_0008,11.5595,-1.961,8.37
65011,4er2,1_0009,11.555,-2.1245,7.2262
65012,4er2,1_000x,8.98,-2.72,5.11
65013,4er2,1_0010,11.3945,-1.8037,8.9628
65014,4er2,1_0011,11.2814,-1.993,6.8598
65015,4er2,1_0012,11.2567,-2.5891,9.4386
65016,4er2,1_0013,11.2244,-2.1413,8.2659
65017,4er2,1_0014,11.0991,-2.4633,8.1353
65018,4er2,1_0015,11.0695,-1.9343,6.387
65019,4er2,1_0016,11.0194,-1.9008,7.1318
65020,4er2,1_0017,10.9503,-2.4887,8.511
65021,4er2,1_0018,10.9484,-2.0901,7.9403
65022,4er2,1_0019,10.75,-2.5345,6.9459
65023,4erf,1_0000,8.724,-1.0667,1.3941
65024,4erf,1_0001,8.7073,-0.8431,1.3719
65025,4erf,1_0002,8.6302,-1.0179,1.38
65026,4erf,1_0003,8.4112,-0.9216,1.3949
65027,4erf,1_0004,8.244,-1.2806,1.3767
65028,4erf,1_0005,7.8397,-1.0187,1.7394
65029,4erf,1_0006,7.5177,-1.4447,1.3716
65030,4erf,1_0007,7.1205,-1.3153,1.3782
65031,4erf,1_0008,6.991,-1.4382,0.4095
65032,4erf,1_0009,6.4726,-1.2297,0.0105
65033,4erf,1_000x,6.28,-1.53,1.41
65034,4erf,1_0010,6.3622,-1.2758,1.3674
65035,4erf,1_0011,6.2027,-1.2135,1.4088
65036,4erf,1_0012,6.1061,-1.089,0.0321
65037,4erf,1_0013,6.0189,-1.0445,0.0572
65038,4erf,1_0014,5.9995,-1.1115,2.1127
65039,4erf,1_0015,5.8724,-1.2352,1.4192
65040,4erf,1_0016,5.8079,-1.2351,1.0947
65041,4erf,1_0017,5.5843,-1.17,2.1676
65042,4erf,1_0018,5.5153,-1.2976,0.0663
65043,4erf,1_0019,5.4735,-1.292,1.3888
65044,4etz,1_0000,9.1227,-1.1387,8.0485
65045,4etz,1_0001,8.3144,-1.2001,6.3956
65046,4etz,1_0002,8.23,-0.4942,6.891
65047,4etz,1_0003,7.9768,-1.0763,6.236
65048,4etz,1_0004,7.9478,-0.2887,7.0691
65049,4etz,1_0005,7.9344,-1.1425,6.1447
65050,4etz,1_0006,7.8148,-1.1843,6.1877
65051,4etz,1_0007,7.7611,-0.418,6.6393
65052,4etz,1_0008,7.6856,-1.0606,6.0959
65053,4etz,1_0009,7.4149,-0.4465,7.9079
65054,4etz,1_000x,7.78,-1.25,6.08
65055,4etz,1_0010,6.9289,-1.4436,6.4096
65056,4etz,1_0011,6.7943,-1.0466,6.9161
65057,4etz,1_0012,6.7366,-1.3232,6.1415
65058,4etz,1_0013,6.3609,-0.8267,6.2356
65059,4etz,1_0014,1.1971,-0.852,1.9892
65060,4etz,1_0015,1.1178,-1.5411,0.387
65061,4etz,1_0016,0.8818,-1.7364,1.5962
65062,4etz,1_0017,0.4839,-0.975,0.7563
65063,4eu0,1_0000,8.6176,-0.4388,8.5228
65064,4eu0,1_0001,8.5355,-0.4764,7.98
65065,4eu0,1_0002,8.3323,-0.4834,7.2719
65066,4eu0,1_0003,8.065,-0.6678,6.255
65067,4eu0,1_0004,7.8372,-0.5974,6.264
65068,4eu0,1_0005,7.7479,-0.5552,6.2045
65069,4eu0,1_0006,7.6217,-0.5679,6.2331
65070,4eu0,1_0007,7.4451,-0.5431,8.0638
65071,4eu0,1_0008,7.0818,-0.4247,6.4912
65072,4eu0,1_0009,6.6613,-0.4004,6.542
65073,4eu0,1_000x,6.98,-0.74,6.08
65074,4eu0,1_0010,6.4741,-0.63,6.9932
65075,4eu0,1_0011,6.3545,-0.6866,6.0238
65076,4eu0,1_0012,6.2898,-0.4945,6.8304
65077,4eu0,1_0013,4.7818,-0.9586,5.9
65078,4eu0,1_0014,4.7647,-0.5731,6.2742
65079,4eu0,1_0015,2.3982,-0.6964,2.7736
65080,4eu0,1_0016,1.7298,-1.1721,3.4563
65081,4euo,1_0000,9.868,-0.2061,6.6718
65082,4euo,1_0001,9.7369,-0.2026,6.5212
65083,4euo,1_0002,9.3363,-0.4741,6.8007
65084,4euo,1_0003,9.2791,-0.4811,6.7917
65085,4euo,1_0004,9.2402,-0.3483,6.0984
65086,4euo,1_0005,8.972,-0.5646,6.7447
65087,4euo,1_0006,8.9471,-0.3868,6.1597
65088,4euo,1_0007,8.85,-0.241,5.8055
65089,4euo,1_0008,8.8108,-0.5936,6.6212
65090,4euo,1_0009,8.7821,-0.3965,5.8133
65091,4euo,1_000x,9.07,-0.57,6.69
65092,4euo,1_0010,8.5949,-0.4168,5.7836
65093,4euo,1_0011,8.5605,-0.8466,6.745
65094,4euo,1_0012,8.4243,-1.2585,7.3286
65095,4euo,1_0013,8.4094,-0.4335,5.6132
65096,4euo,1_0014,8.3846,-0.9033,6.3403
65097,4euo,1_0015,8.3157,-1.2705,6.8662
65098,4euo,1_0016,8.3156,-1.1079,7.3354
65099,4euo,1_0017,8.3002,-0.8233,4.8901
65100,4euo,1_0018,8.2992,-0.8739,6.4142
65101,4euo,1_0019,8.2376,-0.9357,6.3633
65102,4ew2,1_0000,13.3843,-1.2212,11.0599
65103,4ew2,1_0001,13.2051,-1.3752,9.9843
65104,4ew2,1_0002,12.7474,-1.8746,11.2999
65105,4ew2,1_0003,12.6152,-1.561,9.521
65106,4ew2,1_0004,12.561,-2.0048,11.383
65107,4ew2,1_0005,12.4556,-1.4228,9.5589
65108,4ew2,1_0006,12.0972,-1.3809,9.5826
65109,4ew2,1_0007,12.0835,-2.173,10.6069
65110,4ew2,1_0008,11.874,-1.2182,9.8946
65111,4ew2,1_0009,11.7757,-1.5442,9.5939
65112,4ew2,1_000x,10.33,-2.12,8.56
65113,4ew2,1_0010,11.6915,-1.3833,9.4054
65114,4ew2,1_0011,11.6845,-1.428,9.7607
65115,4ew2,1_0012,11.6124,-1.7946,10.1764
65116,4ew2,1_0013,11.3691,-1.794,10.542
65117,4ew2,1_0014,11.2176,-1.7826,7.9357
65118,4ew2,1_0015,11.1759,-2.0454,10.1178
65119,4ew2,1_0016,11.1012,-2.0529,10.0942
65120,4ew2,1_0017,11.0397,-1.8989,9.886
65121,4ew2,1_0018,11.0024,-1.9572,8.0125
65122,4ew2,1_0019,10.8539,-1.8296,10.5755
65123,4ew3,1_0000,13.9993,-1.3405,11.1595
65124,4ew3,1_0001,13.8018,-0.9765,10.7037
65125,4ew3,1_0002,13.7572,-1.2655,10.4207
65126,4ew3,1_0003,13.68,-0.8935,10.8952
65127,4ew3,1_0004,13.2855,-1.4089,11.5338
65128,4ew3,1_0005,13.2782,-0.9937,10.2844
65129,4ew3,1_0006,12.9526,-1.9378,10.241
65130,4ew3,1_0007,12.862,-1.3567,10.5564
65131,4ew3,1_0008,12.7725,-1.5566,10.5578
65132,4ew3,1_0009,12.5793,-1.3804,9.9033
65133,4ew3,1_000x,11.45,-2.56,10.18
65134,4ew3,1_0010,12.3084,-1.339,10.2321
65135,4ew3,1_0011,12.2794,-1.1784,10.363
65136,4ew3,1_0012,12.2663,-1.357,10.1611
65137,4ew3,1_0013,12.26,-1.009,9.0871
65138,4ew3,1_0014,12.2461,-1.0658,9.3197
65139,4ew3,1_0015,12.0694,-2.2607,9.8571
65140,4ew3,1_0016,12.0529,-1.2325,9.1028
65141,4ew3,1_0017,12.0132,-1.2717,9.2411
65142,4ew3,1_0018,11.931,-1.1293,9.8378
65143,4ew3,1_0019,11.768,-1.4171,9.668
65144,4ewn,1_0000,8.889,-1.3766,6.0619
65145,4ewn,1_0001,8.8756,-1.0717,6.4563
65146,4ewn,1_0002,8.776,-1.3123,6.8821
65147,4ewn,1_0003,8.5856,-1.1028,6.3555
65148,4ewn,1_0004,8.5819,-1.2203,6.1828
65149,4ewn,1_0005,8.2777,-1.2621,6.6276
65150,4ewn,1_0006,8.2683,-1.1272,6.1422
65151,4ewn,1_0007,8.2543,-1.7334,6.4759
65152,4ewn,1_0008,8.2375,-1.3366,6.3912
65153,4ewn,1_0009,8.2327,-1.4785,6.3225
65154,4ewn,1_000x,7.18,-1.58,6.66
65155,4ewn,1_0010,8.1175,-1.2246,7.1204
65156,4ewn,1_0011,8.1003,-1.3244,6.0893
65157,4ewn,1_0012,8.0241,-1.2407,6.6352
65158,4ewn,1_0013,7.9586,-1.6744,6.6623
65159,4ewn,1_0014,7.9022,-1.0037,5.4216
65160,4ewn,1_0015,7.8964,-1.1132,6.0948
65161,4ewn,1_0016,7.8927,-1.3716,6.9475
65162,4ewn,1_0017,7.8836,-1.1475,5.8792
65163,4ewn,1_0018,7.7793,-1.3535,8.3038
65164,4ewn,1_0019,7.6783,-1.6819,6.2985
65165,4exs,1_0000,6.3983,-0.4743,5.7554
65166,4exs,1_0001,6.2638,-0.2239,5.8282
65167,4exs,1_0002,6.2423,-0.5343,5.6273
65168,4exs,1_0003,6.1951,-0.6348,5.5673
65169,4exs,1_0004,6.1595,-0.1989,5.5431
65170,4exs,1_0005,6.0551,-0.3305,5.9885
65171,4exs,1_0006,5.9195,-0.8597,6.0089
65172,4exs,1_0007,5.7883,-0.5685,5.452
65173,4exs,1_0008,5.7436,-1.7964,5.8877
65174,4exs,1_0009,5.6954,-0.1995,5.8353
65175,4exs,1_000x,3.07,-0.3,2.9
65176,4exs,1_0010,5.6667,-0.8496,4.5687
65177,4exs,1_0011,5.6379,-0.597,4.0843
65178,4exs,1_0012,5.5176,-0.6773,4.1199
65179,4exs,1_0013,5.4524,-0.5302,5.0919
65180,4exs,1_0014,5.4423,-0.504,5.149
65181,4exs,1_0015,5.4309,-0.854,4.4273
65182,4exs,1_0016,5.3984,-0.9451,4.4226
65183,4exs,1_0017,5.2644,-0.5768,5.6225
65184,4exs,1_0018,5.2611,-0.545,5.5675
65185,4exs,1_0019,5.2471,-0.3827,5.5871
65186,4ezr,1_0000,13.7881,-3.7067,8.5017
65187,4ezr,1_0001,13.318,-6.251,12.4637
65188,4ezr,1_0002,13.1634,-3.5641,8.5023
65189,4ezr,1_0003,13.1383,-4.4578,8.1746
65190,4ezr,1_0004,13.0302,-3.3522,6.036
65191,4ezr,1_0005,12.8981,-4.2864,8.8879
65192,4ezr,1_0006,12.8238,-3.2987,8.053
65193,4ezr,1_0007,12.7073,-2.7404,6.7749
65194,4ezr,1_0008,12.7028,-3.2212,7.9008
65195,4ezr,1_0009,12.6811,-3.2314,7.5059
65196,4ezr,1_000x,8.63,-4.29,8.19
65197,4ezr,1_0010,12.4893,-2.6298,8.0317
65198,4ezr,1_0011,12.4433,-3.1317,9.464
65199,4ezr,1_0012,12.2939,-3.6442,6.8127
65200,4ezr,1_0013,12.2681,-5.9842,11.0344
65201,4ezr,1_0014,12.2527,-6.3766,10.9426
65202,4ezr,1_0015,12.2157,-3.9304,8.6304
65203,4ezr,1_0016,12.1704,-3.1267,7.2534
65204,4ezr,1_0017,12.0837,-2.8687,7.4566
65205,4ezr,1_0018,12.064,-3.4819,7.633
65206,4ezr,1_0019,12.0487,-3.2501,6.878
65207,4ezx,1_0000,12.3937,-3.1809,9.0588
65208,4ezx,1_0001,11.2371,-3.3846,8.8243
65209,4ezx,1_0002,11.2229,-3.8377,8.6236
65210,4ezx,1_0003,10.9026,-3.6181,6.5034
65211,4ezx,1_0004,10.8138,-3.7334,6.2582
65212,4ezx,1_0005,10.7885,-3.5984,7.0309
65213,4ezx,1_0006,10.6658,-2.8642,7.3962
65214,4ezx,1_0007,10.5921,-3.6472,7.3901
65215,4ezx,1_0008,10.5715,-4.2068,8.112
65216,4ezx,1_0009,10.5075,-4.2226,9.173
65217,4ezx,1_000x,6.62,-3.15,5.75
65218,4ezx,1_0010,10.4034,-3.5288,7.698
65219,4ezx,1_0011,10.3351,-3.6134,6.766
65220,4ezx,1_0012,10.254,-3.498,9.2687
65221,4ezx,1_0013,10.2273,-3.6392,5.4376
65222,4ezx,1_0014,10.1524,-3.1596,6.6568
65223,4ezx,1_0015,10.1197,-3.2359,6.7045
65224,4ezx,1_0016,10.1112,-3.1674,6.1327
65225,4ezx,1_0017,10.0989,-4.1667,8.4127
65226,4ezx,1_0018,10.0007,-3.275,6.274
65227,4ezx,1_0019,9.9885,-3.2931,6.2915
65228,4ezz,1_0000,15.049,-3.1589,10.4524
65229,4ezz,1_0001,14.6477,-3.7268,8.4551
65230,4ezz,1_0002,14.4705,-3.058,8.8267
65231,4ezz,1_0003,13.9081,-4.4055,7.8933
65232,4ezz,1_0004,13.7468,-3.6044,9.6392
65233,4ezz,1_0005,13.6535,-3.2505,8.7528
65234,4ezz,1_0006,13.6118,-4.0827,8.9431
65235,4ezz,1_0007,13.3067,-2.3721,8.9359
65236,4ezz,1_0008,13.2264,-3.3928,9.1154
65237,4ezz,1_0009,13.1921,-3.2994,6.627
65238,4ezz,1_000x,12.56,-3.18,9.16
65239,4ezz,1_0010,13.1802,-3.5278,9.0725
65240,4ezz,1_0011,13.1274,-5.7652,9.4118
65241,4ezz,1_0012,12.9588,-2.8249,8.9254
65242,4ezz,1_0013,12.9567,-2.9746,9.0296
65243,4ezz,1_0014,12.9256,-3.0821,8.6924
65244,4ezz,1_0015,12.8757,-4.3837,9.2994
65245,4ezz,1_0016,12.588,-4.6599,8.8406
65246,4ezz,1_0017,12.586,-2.5801,8.0218
65247,4ezz,1_0018,12.584,-3.7617,8.0278
65248,4ezz,1_0019,12.5562,-3.8145,5.9536
65249,4f09,1_0000,7.9318,-1.4003,5.124
65250,4f09,1_0001,7.5912,-0.1615,2.8544
65251,4f09,1_0002,7.5401,-0.3193,2.9125
65252,4f09,1_0003,5.4495,-1.0002,3.5796
65253,4f09,1_0004,5.4103,-1.3849,2.3565
65254,4f09,1_0005,5.1776,-1.0705,2.0576
65255,4f09,1_0006,4.7142,-2.073,4.519
65256,4f09,1_0007,4.5692,-2.8667,2.0743
65257,4f09,1_0008,4.4353,-1.4187,2.4159
65258,4f09,1_0009,4.2551,-1.9083,1.0142
65259,4f09,1_000x,7.44,-0.22,2.91
65260,4f09,1_0010,4.0382,-0.6149,2.1624
65261,4f09,1_0011,4.0157,-1.3763,0.6575
65262,4f09,1_0012,3.9747,-0.4513,2.1535
65263,4f09,1_0013,3.87,-1.2067,0.0871
65264,4f09,1_0014,3.7777,-1.1062,0.777
65265,4f09,1_0015,3.7217,-0.7528,0.9498
65266,4f09,1_0016,3.6594,-1.5925,2.5361
65267,4f09,1_0017,3.5427,-1.2733,1.0993
65268,4f09,1_0018,3.3341,-0.7458,0.3276
65269,4f09,1_0019,3.1392,-0.8873,0.4738
65270,4f0c,1_0000,15.2798,-3.2461,15.4548
65271,4f0c,1_0001,15.0936,-2.7735,14.8206
65272,4f0c,1_0002,14.741,-4.0136,11.5703
65273,4f0c,1_0003,14.7371,-4.2763,14.2679
65274,4f0c,1_0004,14.4135,-3.2236,15.3619
65275,4f0c,1_0005,14.3876,-3.7471,15.6214
65276,4f0c,1_0006,14.1948,-4.4034,14.2076
65277,4f0c,1_0007,14.0217,-1.8714,14.2045
65278,4f0c,1_0008,13.9512,-5.146,13.2359
65279,4f0c,1_0009,13.9468,-3.8691,14.241
65280,4f0c,1_000x,14.02,-2.43,13.93
65281,4f0c,1_0010,13.8726,-4.2901,14.7124
65282,4f0c,1_0011,13.7445,-4.7988,15.1857
65283,4f0c,1_0012,13.6644,-4.0043,12.4896
65284,4f0c,1_0013,13.6524,-2.0059,11.1572
65285,4f0c,1_0014,13.6189,-4.641,14.6813
65286,4f0c,1_0015,13.4182,-2.4492,13.0795
65287,4f0c,1_0016,13.324,-3.6776,12.2551
65288,4f0c,1_0017,13.2149,-4.099,12.6096
65289,4f0c,1_0018,13.0325,-1.9095,14.078
65290,4f0c,1_0019,12.9506,-2.5678,13.0193
65291,4f1l,1_0000,8.5695,-0.5847,5.5897
65292,4f1l,1_0001,8.4318,-0.5935,5.4786
65293,4f1l,1_0002,8.3943,-0.9202,6.2477
65294,4f1l,1_0003,8.3264,-0.749,5.5774
65295,4f1l,1_0004,7.9223,-1.2774,5.5516
65296,4f1l,1_0005,7.6017,-0.8648,5.5248
65297,4f1l,1_0006,7.5275,-0.8161,5.29
65298,4f1l,1_0007,7.3858,-0.8866,5.4911
65299,4f1l,1_0008,7.1392,-1.7467,5.5342
65300,4f1l,1_0009,6.9529,-1.0591,5.3988
65301,4f1l,1_000x,6.31,-2.55,5.23
65302,4f1l,1_0010,6.9134,-0.9577,4.4928
65303,4f1l,1_0011,6.5495,-1.0705,4.9669
65304,4f1l,1_0012,6.5029,-1.0461,4.3175
65305,4f1l,1_0013,6.4096,-1.2785,5.1185
65306,4f1l,1_0014,6.1048,-1.2018,4.8139
65307,4f1l,1_0015,3.1338,-3.3594,3.0763
65308,4f1l,1_0016,2.832,-3.0817,2.2415
65309,4f1l,1_0017,2.5153,-0.8294,0.8359
65310,4f1l,1_0018,2.4094,-3.7384,3.2493
65311,4f1l,1_0019,1.5965,-1.5678,0.0754
65312,4f2w,1_0000,14.2719,-0.6819,7.1899
65313,4f2w,1_0001,14.2303,-0.8919,7.2445
65314,4f2w,1_0002,13.0796,-1.4789,7.6142
65315,4f2w,1_0003,13.0154,-2.3996,8.0942
65316,4f2w,1_0004,12.7087,-1.8247,7.4512
65317,4f2w,1_0005,12.6606,-1.2283,5.8463
65318,4f2w,1_0006,12.4194,-1.2768,6.1749
65319,4f2w,1_0007,11.8876,-2.2027,6.6561
65320,4f2w,1_0008,11.8047,-2.4615,7.3355
65321,4f2w,1_0009,11.0575,-2.2069,5.9745
65322,4f2w,1_000x,13.92,-0.76,7.08
65323,4f2w,1_0010,10.2477,-3.8499,6.3656
65324,4f2w,1_0011,9.5981,-2.8294,5.8325
65325,4f2w,1_0012,9.5899,-3.0399,6.0705
65326,4f2w,1_0013,8.963,-3.4011,5.7493
65327,4f2w,1_0014,8.2552,-2.9066,3.2363
65328,4f2w,1_0015,8.0858,-4.2326,4.2376
65329,4f2w,1_0016,7.8991,-4.7215,5.0049
65330,4f2w,1_0017,6.658,-3.7714,3.2112
65331,4f39,1_0000,12.688,-0.8733,10.8798
65332,4f39,1_0001,12.6796,-0.6508,11.0597
65333,4f39,1_0002,12.602,-1.144,11.3781
65334,4f39,1_0003,12.5033,-1.17,11.4262
65335,4f39,1_0004,12.2248,-0.8219,10.4464
65336,4f39,1_0005,12.1853,-0.7828,10.424
65337,4f39,1_0006,12.1462,-0.8851,11.0061
65338,4f39,1_0007,12.052,-0.7558,10.9413
65339,4f39,1_0008,12.024,-1.3243,11.237
65340,4f39,1_0009,11.9233,-0.485,10.4629
65341,4f39,1_000x,11.1,-1.27,10.44
65342,4f39,1_0010,11.9073,-0.4821,10.3762
65343,4f39,1_0011,11.8174,-0.7793,10.5085
65344,4f39,1_0012,11.7235,-0.8484,10.4065
65345,4f39,1_0013,11.5568,-0.7432,10.3733
65346,4f39,1_0014,11.3012,-0.9289,9.6409
65347,4f39,1_0015,11.2695,-0.8899,9.7655
65348,4f39,1_0016,11.2605,-0.7476,10.0401
65349,4f39,1_0017,11.2371,-1.0906,9.9958
65350,4f39,1_0018,11.2267,-1.3658,11.1153
65351,4f39,1_0019,11.0894,-1.3271,10.0076
65352,4f3c,1_0000,17.3437,-1.1488,7.6225
65353,4f3c,1_0001,16.7176,-1.1316,7.5693
65354,4f3c,1_0002,16.6086,-1.1882,7.54
65355,4f3c,1_0003,16.4994,-1.5498,8.6001
65356,4f3c,1_0004,16.3691,-0.8991,7.552
65357,4f3c,1_0005,16.2508,-1.4481,7.5838
65358,4f3c,1_0006,16.2201,-1.0013,7.4246
65359,4f3c,1_0007,16.0714,-0.9981,7.5239
65360,4f3c,1_0008,15.9674,-1.7485,7.9355
65361,4f3c,1_0009,15.809,-1.8205,7.4921
65362,4f3c,1_000x,15.3,-0.86,7.39
65363,4f3c,1_0010,15.7058,-1.7114,8.1053
65364,4f3c,1_0011,15.6842,-0.984,6.1087
65365,4f3c,1_0012,15.5979,-2.8647,8.1857
65366,4f3c,1_0013,15.5028,-1.7992,7.5097
65367,4f3c,1_0014,15.3497,-1.6452,8.1653
65368,4f3c,1_0015,15.3008,-0.9222,6.057
65369,4f3c,1_0016,15.2636,-1.9228,8.1163
65370,4f3c,1_0017,15.0133,-1.0121,6.0524
65371,4f3c,1_0018,14.9508,-1.9322,8.34
65372,4f3c,1_0019,14.9291,-1.0759,6.1555
65373,4f3k,1_0000,17.9838,-1.0415,9.5285
65374,4f3k,1_0001,17.7453,-1.3429,9.3402
65375,4f3k,1_0002,17.5333,-1.256,8.9255
65376,4f3k,1_0003,17.3847,-1.3392,9.4139
65377,4f3k,1_0004,17.1775,-1.3403,9.4331
65378,4f3k,1_0005,17.1312,-1.0486,9.2234
65379,4f3k,1_0006,16.9725,-1.5618,9.4558
65380,4f3k,1_0007,16.9546,-1.579,8.8558
65381,4f3k,1_0008,16.9115,-1.0927,9.4062
65382,4f3k,1_0009,16.8087,-1.5794,9.74
65383,4f3k,1_000x,15.72,-1.28,8.98
65384,4f3k,1_0010,16.7481,-1.033,9.4
65385,4f3k,1_0011,16.6908,-1.0754,9.3831
65386,4f3k,1_0012,16.5543,-1.2706,7.4907
65387,4f3k,1_0013,16.5286,-0.9753,9.8338
65388,4f3k,1_0014,16.2413,-1.2943,9.4302
65389,4f3k,1_0015,16.2315,-1.4091,9.0784
65390,4f3k,1_0016,15.8885,-0.6308,8.9481
65391,4f3k,1_0017,15.7928,-1.0432,7.6526
65392,4f3k,1_0018,15.7906,-1.2977,9.2847
65393,4f3k,1_0019,15.7897,-0.8165,9.02
65394,4f5y,1_0000,7.7657,-1.7177,5.1481
65395,4f5y,1_0001,7.251,-2.0417,4.6643
65396,4f5y,1_0002,7.0112,-2.5689,5.3337
65397,4f5y,1_0003,6.1616,-1.9132,4.852
65398,4f5y,1_0004,5.953,-2.1533,4.5708
65399,4f5y,1_0005,5.5458,-1.7114,5.2482
65400,4f5y,1_0006,5.4782,-1.9167,3.9453
65401,4f5y,1_0007,5.2206,-1.9107,4.4847
65402,4f5y,1_0008,5.0995,-2.9759,4.6934
65403,4f5y,1_0009,4.036,-1.4719,5.4336
65404,4f5y,1_000x,6.69,-2.66,4.83
65405,4f5y,1_0010,2.9981,-3.224,1.8484
65406,4f5y,1_0011,2.9563,-2.0987,5.2955
65407,4f5y,1_0012,2.4373,-1.5279,1.0188
65408,4f6u,1_0000,15.1619,-1.5032,4.3692
65409,4f6u,1_0001,14.4639,-1.2741,3.8974
65410,4f6u,1_0002,14.2374,-2.3962,3.188
65411,4f6u,1_0003,14.1184,-1.5769,2.836
65412,4f6u,1_0004,13.9392,-1.6309,2.7836
65413,4f6u,1_0005,13.7832,-1.9598,3.8884
65414,4f6u,1_0006,13.7501,-1.5771,2.6857
65415,4f6u,1_0007,13.7019,-1.6274,2.7524
65416,4f6u,1_0008,13.628,-1.9442,3.7407
65417,4f6u,1_0009,13.5082,-1.4478,3.3581
65418,4f6u,1_000x,10.79,-2.78,2.2
65419,4f6u,1_0010,13.2063,-1.5498,3.0634
65420,4f6u,1_0011,13.1418,-1.9376,2.5363
65421,4f6u,1_0012,12.9804,-1.4636,3.5236
65422,4f6u,1_0013,12.905,-1.5951,2.5513
65423,4f6u,1_0014,12.8433,-1.3955,2.6249
65424,4f6u,1_0015,12.7841,-1.8125,3.2755
65425,4f6u,1_0016,12.7399,-1.8087,2.3143
65426,4f6u,1_0017,12.2693,-1.6534,2.4157
65427,4f6u,1_0018,12.122,-1.5928,2.7049
65428,4f6u,1_0019,12.021,-1.7134,2.2955
65429,4f6w,1_0000,13.4728,-2.8965,1.099
65430,4f6w,1_0001,13.4302,-2.5726,1.0903
65431,4f6w,1_0002,13.1879,-2.816,1.0347
65432,4f6w,1_0003,13.0195,-2.9895,1.0941
65433,4f6w,1_0004,13.0188,-2.996,1.0557
65434,4f6w,1_0005,12.9339,-3.2628,1.0727
65435,4f6w,1_0006,12.8343,-3.1918,0.9173
65436,4f6w,1_0007,12.685,-3.0556,0.9101
65437,4f6w,1_0008,12.6561,-2.899,0.9716
65438,4f6w,1_0009,12.6413,-2.9775,0.92
65439,4f6w,1_000x,12.35,-3.23,0.6
65440,4f6w,1_0010,12.5226,-3.4799,0.8023
65441,4f6w,1_0011,12.5043,-3.023,0.9078
65442,4f6w,1_0012,12.1583,-2.6109,1.3129
65443,4f6w,1_0013,11.9315,-3.4137,1.1167
65444,4f6w,1_0014,11.5931,-3.5457,0.9099
65445,4f6w,1_0015,11.5739,-3.2203,2.0256
65446,4f6w,1_0016,11.5711,-3.5221,0.907
65447,4f6w,1_0017,11.5287,-3.1254,1.5118
65448,4f6w,1_0018,11.2671,-3.7429,0.9417
65449,4f6w,1_0019,11.2352,-2.9856,1.3322
65450,4f7v,1_0000,16.6982,-2.0123,14.6205
65451,4f7v,1_0001,16.6472,-2.7699,14.7359
65452,4f7v,1_0002,16.5465,-2.2913,15.8009
65453,4f7v,1_0003,16.4631,-2.032,13.7724
65454,4f7v,1_0004,16.0467,-1.8488,14.7237
65455,4f7v,1_0005,15.7667,-3.0209,13.9857
65456,4f7v,1_0006,15.3265,-2.8205,12.7726
65457,4f7v,1_0007,15.3193,-2.8675,14.2447
65458,4f7v,1_0008,15.1068,-2.1121,11.7927
65459,4f7v,1_0009,15.0233,-2.6355,12.947
65460,4f7v,1_000x,14.71,-2.17,14.07
65461,4f7v,1_0010,14.8854,-1.7879,12.6804
65462,4f7v,1_0011,14.0988,-3.1507,10.9934
65463,4f7v,1_0012,12.6393,-3.0688,11.3416
65464,4f7v,1_0013,12.0299,-3.6446,12.7683
65465,4f7v,1_0014,11.7071,-2.4976,10.1693
65466,4f7v,1_0015,11.5114,-2.4956,8.843
65467,4f7v,1_0016,11.0487,-3.0986,8.3545
65468,4f7v,1_0017,11.0036,-2.919,10.6594
